Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,11-03-2020,,,,,,,,
Gegevens beschikbaar:,19-02-1976,tot:,31-12-2012,,,,,,,,
Datum: ,11-03-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B38E0108,001,38EP0108,123006,440841,-69,01-01-1976,01-01-1976,31-12-2012,23,92,-1277,-1477


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B38E0108,001,30-03-1982,31,-61,-8,,,,,,
B38E0108,001,14-04-1982,6,-86,17,,,,,,
B38E0108,001,29-04-1982,20,-72,3,,,,,,
B38E0108,001,11-05-1982,20,-72,3,,,,,,
B38E0108,001,25-05-1982,23,-69,0,,,,,,
B38E0108,001,15-06-1982,33,-59,-10,,,,,,
B38E0108,001,29-06-1982,6,-86,17,,,,,,
B38E0108,001,15-07-1982,30,-62,-7,,,,,,
B38E0108,001,29-07-1982,35,-57,-12,,,,,,
B38E0108,001,17-08-1982,27,-65,-4,,,,,,
B38E0108,001,30-08-1982,38,-54,-15,,,,,,
B38E0108,001,14-09-1982,55,-37,-32,,,,,,
B38E0108,001,28-09-1982,48,-44,-25,,,,,,
B38E0108,001,15-10-1982,-20,-112,43,,,,,,
B38E0108,001,29-10-1982,31,-61,-8,,,,,,
B38E0108,001,16-11-1982,34,-58,-11,,,,,,
B38E0108,001,30-11-1982,23,-69,0,,,,,,
B38E0108,001,14-12-1982,-2,-94,25,,,,,,
B38E0108,001,28-12-1982,-29,-121,52,,,,,,
B38E0108,001,18-01-1983,-24,-116,47,,,,,,
B38E0108,001,01-02-1983,-32,-124,55,,,,,,
B38E0108,001,15-02-1983,,,,Y,,,,,
B38E0108,001,01-03-1983,6,-86,17,,,,,,
B38E0108,001,15-03-1983,17,-75,6,,,,,,
B38E0108,001,29-03-1983,-25,-117,48,,,,,,
B38E0108,001,15-04-1983,-92,-184,115,,,,,,
B38E0108,001,29-04-1983,-20,-112,43,,,,,,
B38E0108,001,17-05-1983,-17,-109,40,,,,,,
B38E0108,001,31-05-1983,-67,-159,90,,,,,,
B38E0108,001,14-06-1983,1,-91,22,,,,,,
B38E0108,001,28-06-1983,5,-87,18,,,,,,
B38E0108,001,15-07-1983,18,-74,5,,,,,,
B38E0108,001,02-08-1983,48,-44,-25,,,,,,
B38E0108,001,16-08-1983,56,-36,-33,,,,,,
B38E0108,001,30-08-1983,59,-33,-36,,,,,,
B38E0108,001,15-09-1983,24,-68,-1,,,,,,
B38E0108,001,04-10-1983,62,-30,-39,,,,,,
B38E0108,001,17-10-1983,33,-59,-10,,,,,,
B38E0108,001,01-11-1983,54,-38,-31,,,,,,
B38E0108,001,15-11-1983,80,-12,-57,,,,,,
B38E0108,001,15-12-1983,67,-25,-44,,,,,,
B38E0108,001,30-12-1983,-10,-102,33,,,,,,
B38E0108,001,17-01-1984,-20,-112,43,,,,,,
B38E0108,001,27-01-1984,16,-76,7,,,,,,
B38E0108,001,15-02-1984,-81,-173,104,,,,,,
B38E0108,001,29-02-1984,43,-49,-20,,,,,,
B38E0108,001,14-03-1984,65,-27,-42,,,,,,
B38E0108,001,29-03-1984,33,-59,-10,,,,,,
B38E0108,001,28-04-1984,20,-72,3,,,,,,
B38E0108,001,14-10-1984,6,-86,17,,,,,,
B38E0108,001,28-04-1985,43,-49,-20,,,,,,
B38E0108,001,14-10-1985,64,-28,-41,,,,,,
B38E0108,001,28-04-1986,-12,-104,35,,,,,,
B38E0108,001,14-10-1986,70,-22,-47,,,,,,
B38E0108,001,28-04-1987,40,-52,-17,,,,,,
B38E0108,001,14-10-1987,7,-85,16,,,,,,
B38E0108,001,28-04-1988,25,-67,-2,,,,,,
B38E0108,001,14-10-1988,22,-70,1,,,,,,
B38E0108,001,28-04-1989,-11,-103,34,,,,,,
B38E0108,001,16-10-1989,47,-45,-24,,,,,,
B38E0108,001,01-05-1990,71,-21,-48,,,,,,
B38E0108,001,17-10-1990,57,-35,-34,,,,,,
B38E0108,001,01-05-1991,56,-36,-33,,,,,,
B38E0108,001,14-10-1991,52,-40,-29,,,,,,
B38E0108,001,27-04-1992,38,-54,-15,,,,,,
B38E0108,001,14-10-1992,64,-28,-41,,,,,,
B38E0108,001,04-05-1993,67,-25,-44,,,,,,
B38E0108,001,31-08-1993,53,-39,-30,,,,,,
B38E0108,001,19-10-1993,4,-88,19,,,,,,
B38E0108,001,29-04-1994,11,-81,12,,,,,,
B38E0108,001,17-10-1994,76,-16,-53,,,,,,
B38E0108,001,01-05-1995,24,-68,-1,,,,,,
B38E0108,001,12-10-1995,45,-47,-22,,,,,,
B38E0108,001,26-04-1996,88,-4,-65,,,,,,
B38E0108,001,17-10-1996,71,-21,-48,,,,,,
B38E0108,001,28-12-1996,0,-92,23,,,,,,
B38E0108,001,13-10-1997,36,-56,-13,,,,,,
B38E0108,001,14-10-1998,37,-55,-14,,,,,,
B38E0108,001,28-04-1999,35,-57,-12,,,,,,
B38E0108,001,28-10-1999,70,-22,-47,,,,,,
B38E0108,001,08-05-2000,30,-62,-7,,,,,,
B38E0108,001,14-05-2004,33,-59,-10,,,,,,
B38E0108,001,14-06-2004,40,-52,-17,,,,,,
B38E0108,001,28-06-2004,59,-33,-36,,,,,,
B38E0108,001,15-07-2004,59,-33,-36,,,,,,
B38E0108,001,28-07-2004,56,-36,-33,,,,,,
B38E0108,001,13-08-2004,61,-31,-38,,,,,,
B38E0108,001,27-08-2004,66,-26,-43,,,,,,
B38E0108,001,14-09-2004,41,-51,-18,,,,,,
B38E0108,001,28-09-2004,32,-60,-9,,,,,,
B38E0108,001,14-10-2004,72,-20,-49,,,,,,
B38E0108,001,28-10-2004,51,-41,-28,,,,,,
B38E0108,001,15-11-2004,38,-54,-15,,,,,,
B38E0108,001,26-11-2004,38,-54,-15,,,,,,
B38E0108,001,13-12-2004,81,-11,-58,,,,,,
B38E0108,001,27-01-2005,14,-78,9,,,,,,
B38E0108,001,14-02-2005,,,,N,kwelt,,,,
B38E0108,001,28-02-2005,41,-51,-18,,ijs,,,,
B38E0108,001,14-03-2005,22,-70,1,,,,,,
B38E0108,001,29-03-2005,30,-62,-7,,,,,,
B38E0108,001,14-04-2005,31,-61,-8,,,,,,
B38E0108,001,28-04-2005,25,-67,-2,,,,,,
B38E0108,001,12-05-2005,35,-57,-12,,,,,,
B38E0108,001,26-05-2005,46,-46,-23,,,,,,
B38E0108,001,13-06-2005,41,-51,-18,,,,,,
B38E0108,001,28-06-2005,92,0,-69,,,,,,
B38E0108,001,14-10-2005,70,-22,-47,,,,,,
B38E0108,001,27-10-2005,71,-21,-48,,,,,,
B38E0108,001,14-11-2005,75,-17,-52,,,,,,
B38E0108,001,28-11-2005,51,-41,-28,,,,,,
B38E0108,001,15-12-2005,62,-30,-39,,,,,,
B38E0108,001,02-01-2006,68,-24,-45,,,,,,
B38E0108,001,13-01-2006,85,-7,-62,,,,,,
B38E0108,001,27-01-2006,86,-6,-63,,,,,,
B38E0108,001,14-02-2006,70,-22,-47,,,,,,
B38E0108,001,28-02-2006,30,-62,-7,,,,,,
B38E0108,001,14-03-2006,32,-60,-9,,,,,,
B38E0108,001,28-03-2006,28,-64,-5,,,,,,
B38E0108,001,14-04-2006,0,-92,23,,,,,,
B38E0108,001,28-04-2006,23,-69,0,,,,,,
B38E0108,001,15-05-2006,41,-51,-18,,,,,,
B38E0108,001,29-05-2006,,,,W,,,,,
B38E0108,001,14-06-2006,15,-77,8,,,,,,
B38E0108,001,29-06-2006,55,-37,-32,,,,,,
B38E0108,001,14-07-2006,58,-34,-35,,,,,,
B38E0108,001,31-07-2006,78,-14,-55,,,,,,
B38E0108,001,13-08-2006,76,-16,-53,,,,,,
B38E0108,001,28-08-2006,35,-57,-12,,,,,,
B38E0108,001,14-09-2006,68,-24,-45,,,,,,
B38E0108,001,28-09-2006,46,-46,-23,,,,,,
B38E0108,001,27-10-2006,47,-45,-24,,,,,,
B38E0108,001,14-11-2006,10,-82,13,,,,,,
B38E0108,001,28-11-2006,30,-62,-7,,,,,,
B38E0108,001,14-12-2006,25,-67,-2,,,,,,
B38E0108,001,15-01-2007,23,-69,0,,,,,,
B38E0108,001,28-01-2007,18,-74,5,,,,,,
B38E0108,001,14-02-2007,30,-62,-7,,,,,,
B38E0108,001,28-02-2007,28,-64,-5,,,,,,
B38E0108,001,14-03-2007,37,-55,-14,,,,,,
B38E0108,001,28-03-2007,49,-43,-26,,,,,,
