Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
B17B0261,001,14-03-2003,56,8,1427,,,,,,
B17B0261,001,28-03-2003,85,37,1398,,,,,,
B17B0261,001,14-04-2003,95,47,1388,,,,,,
B17B0261,001,28-04-2003,96,48,1387,,,,,,
B17B0261,001,14-05-2003,85,37,1398,,,,,,
B17B0261,001,28-05-2003,84,36,1399,,,,,,
B17B0261,001,14-06-2003,104,56,1379,,,,,,
B17B0261,001,28-06-2003,110,62,1373,,,,,,
B17B0261,001,14-07-2003,118,70,1365,,,,,,
B17B0261,001,28-07-2003,119,71,1364,,,,,,
B17B0261,001,14-08-2003,128,80,1355,,,,,,
B17B0261,001,28-08-2003,139,91,1344,,,,,,
B17B0261,001,14-09-2003,129,81,1354,,,,,,
B17B0261,001,28-09-2003,110,62,1373,,,,,,
B17B0261,001,14-10-2003,120,72,1363,,,,,,
B17B0261,001,28-10-2003,120,72,1363,,,,,,
B17B0261,001,14-11-2003,120,72,1363,,,,,,
B17B0261,001,28-11-2003,100,52,1383,,,,,,
B17B0261,001,14-12-2003,68,20,1415,,,,,,
B17B0261,001,28-12-2003,67,19,1416,,,,,,
B17B0261,001,14-01-2004,65,17,1418,,,,,,
B17B0261,001,28-01-2004,52,4,1431,,,,,,
B17B0261,001,14-02-2004,48,0,1435,,,,,,
B17B0261,001,28-02-2004,55,7,1428,,,,,,
B17B0261,001,14-03-2004,68,20,1415,,,,,,
B17B0261,001,28-03-2004,65,17,1418,,,,,,
B17B0261,001,14-04-2004,65,17,1418,,,,,,
B17B0261,001,28-04-2004,90,42,1393,,,,,,
B17B0261,001,14-05-2004,98,50,1385,,,,,,
B17B0261,001,28-05-2004,100,52,1383,,,,,,
B17B0261,001,14-06-2004,110,62,1373,,,,,,
B17B0261,001,28-06-2004,71,23,1412,,,,,,
B17B0261,001,14-07-2004,82,34,1401,,,,,,
B17B0261,001,28-07-2004,85,37,1398,,,,,,
B17B0261,001,14-08-2004,64,16,1419,,,,,,
B17B0261,001,28-08-2004,49,1,1434,,,,,,
B17B0261,001,14-09-2004,71,23,1412,,,,,,
B17B0261,001,28-09-2004,52,4,1431,,,,,,
B17B0261,001,14-10-2004,80,32,1403,,,,,,
B17B0261,001,28-10-2004,60,12,1423,,,,,,
B17B0261,001,14-11-2004,50,2,1433,,,,,,
B17B0261,001,28-11-2004,45,-3,1438,,,,,,
B17B0261,001,14-12-2004,52,4,1431,,,,,,
B17B0261,001,28-12-2004,46,-2,1437,,,,,,
B17B0261,001,14-01-2005,52,4,1431,,,,,,
B17B0261,001,28-01-2005,49,1,1434,,,,,,
B17B0261,001,14-02-2005,45,-3,1438,,,,,,
B17B0261,001,28-02-2005,50,2,1433,,,,,,
B17B0261,001,14-03-2005,45,-3,1438,,,,,,
B17B0261,001,28-03-2005,70,22,1413,,,,,,
B17B0261,001,14-04-2005,70,22,1413,,,,,,
B17B0261,001,28-04-2005,51,3,1432,,,,,,
B17B0261,001,14-05-2005,61,13,1422,,,,,,
B17B0261,001,28-05-2005,80,32,1403,,,,,,
B17B0261,001,14-06-2005,70,22,1413,,,,,,
B17B0261,001,28-06-2005,88,40,1395,,,,,,
B17B0261,001,14-07-2005,104,56,1379,,,,,,
B17B0261,001,28-07-2005,93,45,1390,,,,,,
B17B0261,001,14-08-2005,85,37,1398,,,,,,
B17B0261,001,28-08-2005,105,57,1378,,,,,,
B17B0261,001,14-09-2005,110,62,1373,,,,,,
B17B0261,001,28-09-2005,100,52,1383,,,,,,
B17B0261,001,14-10-2005,110,62,1373,,,,,,
B17B0261,001,28-10-2005,80,32,1403,,,,,,
B17B0261,001,14-11-2005,80,32,1403,,,,,,
B17B0261,001,28-11-2005,78,30,1405,,,,,,
B17B0261,001,14-12-2005,78,30,1405,,,,,,
B17B0261,001,28-12-2005,62,14,1421,,,,,,
B17B0261,001,14-01-2006,64,16,1419,,,,,,
B17B0261,001,28-01-2006,64,16,1419,,,,,,
B17B0261,001,14-02-2006,61,13,1422,,,,,,
B17B0261,001,28-02-2006,60,12,1423,,,,,,
B17B0261,001,14-03-2006,61,13,1422,,,,,,
B17B0261,001,28-03-2006,61,13,1422,,,,,,
B17B0261,001,14-04-2006,60,12,1423,,,,,,
B17B0261,001,28-04-2006,60,12,1423,,,,,,
B17B0261,001,14-05-2006,70,22,1413,,,,,,
B17B0261,001,28-05-2006,57,9,1426,,,,,,
B17B0261,001,14-06-2006,65,17,1418,,,,,,
B17B0261,001,28-06-2006,65,17,1418,,,,,,
B17B0261,001,14-07-2006,79,31,1404,,,,,,
B17B0261,001,28-07-2006,99,51,1384,,,,,,
B17B0261,001,14-08-2006,72,24,1411,,,,,,
B17B0261,001,28-08-2006,70,22,1413,,,,,,
B17B0261,001,14-09-2006,69,21,1414,,,,,,
B17B0261,001,28-09-2006,79,31,1404,,,,,,
B17B0261,001,14-10-2006,75,27,1408,,,,,,
B17B0261,001,28-10-2006,75,27,1408,,,,,,
B17B0261,001,14-11-2006,72,24,1411,,,,,,
B17B0261,001,28-11-2006,63,15,1420,,,,,,
B17B0261,001,14-12-2006,58,10,1425,,,,,,
B17B0261,001,28-12-2006,57,9,1426,,,,,,
B17B0261,001,14-01-2007,55,7,1428,,,,,,
B17B0261,001,28-01-2007,52,4,1431,,,,,,
B17B0261,001,14-02-2007,51,3,1432,,,,,,
B17B0261,001,28-02-2007,47,-1,1436,,,,,,
B17B0261,001,14-03-2007,50,2,1433,,,,,,
B17B0261,001,28-03-2007,52,4,1431,,,,,,
B17B0261,001,14-04-2007,55,7,1428,,,,,,
B17B0261,001,28-04-2007,57,9,1426,,,,,,
B17B0261,001,14-05-2007,54,6,1429,,,,,,
B17B0261,001,28-05-2007,51,3,1432,,,,,,
B17B0261,001,14-06-2007,56,8,1427,,,,,,
B17B0261,001,28-06-2007,52,4,1431,,,,,,
B17B0261,001,14-07-2007,52,4,1431,,,,,,
B17B0261,001,28-07-2007,54,6,1429,,,,,,
B17B0261,001,14-08-2007,55,7,1428,,,,,,
B17B0261,001,28-08-2007,55,7,1428,,,,,,
B17B0261,001,14-09-2007,54,6,1429,,,,,,
B17B0261,001,28-09-2007,45,-3,1438,,,,,,
B17B0261,001,14-10-2007,52,4,1431,,,,,,
B17B0261,001,28-10-2007,54,6,1429,,,,,,
B17B0261,001,14-11-2007,47,-1,1436,,,,,,
B17B0261,001,28-11-2007,50,2,1433,,,,,,
B17B0261,001,14-12-2007,42,-6,1441,,,,,,
B17B0261,001,28-12-2007,49,1,1434,,,,,,
B17B0261,001,14-01-2008,50,2,1433,,,,,,
B17B0261,001,28-01-2008,46,-2,1437,,,,,,
B17B0261,001,14-02-2008,48,0,1435,,,,,,
B17B0261,001,28-02-2008,50,2,1433,,,,,,
B17B0261,001,14-03-2008,49,1,1434,,,,,,
B17B0261,001,28-03-2008,45,-3,1438,,,,,,
B17B0261,001,14-04-2008,49,1,1434,,,,,,
B17B0261,001,28-04-2008,50,2,1433,,,,,,
B17B0261,001,15-05-2008,55,7,1428,,,,,,
B17B0261,001,28-05-2008,58,10,1425,,,,,,
B17B0261,001,14-06-2008,62,14,1421,,,,,,
B17B0261,001,28-06-2008,66,18,1417,,,,,,
B17B0261,001,14-07-2008,65,17,1418,,,,,,
B17B0261,001,28-07-2008,54,6,1429,,,,,,
B17B0261,001,14-08-2008,54,6,1429,,,,,,
B17B0261,001,28-08-2008,52,4,1431,,,,,,
B17B0261,001,14-09-2008,57,9,1426,,,,,,
B17B0261,001,28-09-2008,51,3,1432,,,,,,
B17B0261,001,14-10-2008,53,5,1430,,,,,,
B17B0261,001,28-10-2008,52,4,1431,,,,,,
B17B0261,001,14-11-2008,49,1,1434,,,,,,
B17B0261,001,28-11-2008,48,0,1435,,,,,,
B17B0261,001,14-12-2008,51,3,1432,,,,,,
B17B0261,001,28-12-2008,55,7,1428,,,,,,
B17B0261,001,14-01-2009,50,2,1433,,,,,,
B17B0261,001,28-01-2009,50,2,1433,,,,,,
B17B0261,001,14-02-2009,48,0,1435,,,,,,
B17B0261,001,28-02-2009,48,0,1435,,,,,,
B17B0261,001,14-03-2009,48,0,1435,,,,,,
B17B0261,001,28-03-2009,49,1,1434,,,,,,
B17B0261,001,14-04-2009,52,4,1431,,,,,,
B17B0261,001,28-04-2009,55,7,1428,,,,,,
B17B0261,001,14-05-2009,58,10,1425,,,,,,
B17B0261,001,28-05-2009,52,4,1431,,,,,,
B17B0261,001,14-06-2009,55,7,1428,,,,,,
B17B0261,001,28-06-2009,59,11,1424,,,,,,
B17B0261,001,14-07-2009,59,11,1424,,,,,,
B17B0261,001,28-07-2009,58,10,1425,,,,,,
B17B0261,001,14-08-2009,64,16,1419,,,,,,
B17B0261,001,28-08-2009,78,30,1405,,,,,,
B17B0261,001,14-09-2009,78,30,1405,,,,,,
B17B0261,001,28-09-2009,94,46,1389,,,,,,
B17B0261,001,14-10-2009,78,30,1405,,,,,,
B17B0261,001,28-10-2009,80,32,1403,,,,,,
B17B0261,001,14-11-2009,71,23,1412,,,,,,
B17B0261,001,28-11-2009,60,12,1423,,,,,,
B17B0261,001,14-12-2009,50,2,1433,,,,,,
B17B0261,001,28-12-2009,49,1,1434,,,,,,
B17B0261,001,14-01-2010,49,1,1434,,,,,,
B17B0261,001,28-01-2010,49,1,1434,,,,,,
B17B0261,001,14-02-2010,47,-1,1436,,,,,,
B17B0261,001,28-02-2010,44,-4,1439,,,,,,
B17B0261,001,14-03-2010,49,1,1434,,,,,,
B17B0261,001,28-03-2010,50,2,1433,,,,,,
B17B0261,001,14-04-2010,51,3,1432,,,,,,
B17B0261,001,28-04-2010,56,8,1427,,,,,,
B17B0261,001,14-05-2010,51,3,1432,,,,,,
B17B0261,001,28-05-2010,54,6,1429,,,,,,
B17B0261,001,14-06-2010,65,17,1418,,,,,,
B17B0261,001,28-06-2010,72,24,1411,,,,,,
B17B0261,001,14-07-2010,61,13,1422,,,,,,
B17B0261,001,28-07-2010,68,20,1415,,,,,,
B17B0261,001,14-08-2010,69,21,1414,,,,,,
B17B0261,001,28-08-2010,56,8,1427,,,,,,
B17B0261,001,14-09-2010,53,5,1430,,,,,,
B17B0261,001,28-09-2010,50,2,1433,,,,,,
B17B0261,001,14-10-2010,52,4,1431,,,,,,
B17B0261,001,28-10-2010,50,2,1433,,,,,,
B17B0261,001,14-11-2010,47,-1,1436,,,,,,
B17B0261,001,28-11-2010,49,1,1434,,,,,,
B17B0261,001,14-12-2010,47,-1,1436,,,,,,
B17B0261,001,28-12-2010,48,0,1435,,,,,,
B17B0261,001,14-01-2011,48,0,1435,,,,,,
B17B0261,001,28-01-2011,49,1,1434,,,,,,
B17B0261,001,14-02-2011,49,1,1434,,,,,,
B17B0261,001,28-02-2011,49,1,1434,,,,,,
B17B0261,001,14-03-2011,52,4,1431,,,,,,
B17B0261,001,28-03-2011,54,6,1429,,,,,,
B17B0261,001,14-05-2011,68,20,1415,,,,,,
B17B0261,001,28-05-2011,68,20,1415,,,,,,
B17B0261,001,14-06-2011,78,30,1405,,,,,,
B17B0261,001,28-06-2011,73,25,1410,,,,,,
B17B0261,001,14-07-2011,68,20,1415,,,,,,
B17B0261,001,28-07-2011,58,10,1425,,,,,,
B17B0261,001,14-08-2011,50,2,1433,,,,,,
B17B0261,001,28-08-2011,50,2,1433,,,,,,
B17B0261,001,14-09-2011,48,0,1435,,,,,,
B17B0261,001,28-09-2011,52,4,1431,,,,,,
B17B0261,001,14-10-2011,48,0,1435,,,,,,
B17B0261,001,28-10-2011,50,2,1433,,,,,,
B17B0261,001,09-03-2012,51,3,1432,,,,,,
B17B0261,001,10-03-2012,51,3,1432,,,,,,
B17B0261,001,11-03-2012,52,4,1431,,,,,,
B17B0261,001,12-03-2012,52,4,1431,,,,,,
B17B0261,001,13-03-2012,52,4,1431,,,,,,
B17B0261,001,14-03-2012,52,4,1431,,,,,,
B17B0261,001,15-03-2012,53,5,1430,,,,,,
B17B0261,001,16-03-2012,53,5,1430,,,,,,
B17B0261,001,17-03-2012,53,5,1430,,,,,,
B17B0261,001,18-03-2012,53,5,1430,,,,,,
B17B0261,001,19-03-2012,53,5,1430,,,,,,
B17B0261,001,20-03-2012,54,6,1429,,,,,,
B17B0261,001,21-03-2012,54,6,1429,,,,,,
B17B0261,001,22-03-2012,54,6,1429,,,,,,
B17B0261,001,23-03-2012,54,6,1429,,,,,,
B17B0261,001,24-03-2012,54,6,1429,,,,,,
B17B0261,001,25-03-2012,54,6,1429,,,,,,
B17B0261,001,26-03-2012,55,7,1428,,,,,,
B17B0261,001,27-03-2012,55,7,1428,,,,,,
B17B0261,001,28-03-2012,55,7,1428,,,,,,
B17B0261,001,29-03-2012,55,7,1428,,,,,,
B17B0261,001,30-03-2012,55,7,1428,,,,,,
B17B0261,001,31-03-2012,55,7,1428,,,,,,
B17B0261,001,01-04-2012,55,7,1428,,,,,,
B17B0261,001,02-04-2012,55,7,1428,,,,,,
B17B0261,001,03-04-2012,55,7,1428,,,,,,
B17B0261,001,04-04-2012,55,7,1428,,,,,,
B17B0261,001,05-04-2012,55,7,1428,,,,,,
B17B0261,001,06-04-2012,56,8,1427,,,,,,
B17B0261,001,07-04-2012,55,7,1428,,,,,,
B17B0261,001,08-04-2012,56,8,1427,,,,,,
B17B0261,001,09-04-2012,55,7,1428,,,,,,
B17B0261,001,10-04-2012,54,6,1429,,,,,,
B17B0261,001,11-04-2012,53,5,1430,,,,,,
B17B0261,001,12-04-2012,54,6,1429,,,,,,
B17B0261,001,13-04-2012,54,6,1429,,,,,,
B17B0261,001,14-04-2012,54,6,1429,,,,,,
B17B0261,001,15-04-2012,54,6,1429,,,,,,
B17B0261,001,16-04-2012,54,6,1429,,,,,,
B17B0261,001,17-04-2012,55,7,1428,,,,,,
B17B0261,001,18-04-2012,55,7,1428,,,,,,
B17B0261,001,19-04-2012,54,6,1429,,,,,,
B17B0261,001,20-04-2012,54,6,1429,,,,,,
B17B0261,001,21-04-2012,54,6,1429,,,,,,
B17B0261,001,22-04-2012,53,5,1430,,,,,,
B17B0261,001,23-04-2012,53,5,1430,,,,,,
B17B0261,001,24-04-2012,52,4,1431,,,,,,
B17B0261,001,25-04-2012,52,4,1431,,,,,,
B17B0261,001,26-04-2012,53,5,1430,,,,,,
B17B0261,001,27-04-2012,52,4,1431,,,,,,
B17B0261,001,28-04-2012,52,4,1431,,,,,,
B17B0261,001,29-04-2012,52,4,1431,,,,,,
B17B0261,001,30-04-2012,52,4,1431,,,,,,
B17B0261,001,01-05-2012,52,4,1431,,,,,,
B17B0261,001,02-05-2012,53,5,1430,,,,,,
B17B0261,001,03-05-2012,53,5,1430,,,,,,
B17B0261,001,04-05-2012,53,5,1430,,,,,,
B17B0261,001,05-05-2012,54,6,1429,,,,,,
B17B0261,001,06-05-2012,54,6,1429,,,,,,
B17B0261,001,07-05-2012,54,6,1429,,,,,,
B17B0261,001,08-05-2012,54,6,1429,,,,,,
B17B0261,001,09-05-2012,54,6,1429,,,,,,
B17B0261,001,10-05-2012,53,5,1430,,,,,,
B17B0261,001,11-05-2012,52,4,1431,,,,,,
B17B0261,001,12-05-2012,53,5,1430,,,,,,
B17B0261,001,13-05-2012,53,5,1430,,,,,,
B17B0261,001,14-05-2012,54,6,1429,,,,,,
B17B0261,001,15-05-2012,54,6,1429,,,,,,
B17B0261,001,16-05-2012,53,5,1430,,,,,,
B17B0261,001,17-05-2012,54,6,1429,,,,,,
B17B0261,001,18-05-2012,54,6,1429,,,,,,
B17B0261,001,19-05-2012,54,6,1429,,,,,,
B17B0261,001,20-05-2012,54,6,1429,,,,,,
B17B0261,001,21-05-2012,55,7,1428,,,,,,
B17B0261,001,22-05-2012,55,7,1428,,,,,,
B17B0261,001,23-05-2012,56,8,1427,,,,,,
B17B0261,001,24-05-2012,55,7,1428,,,,,,
B17B0261,001,25-05-2012,56,8,1427,,,,,,
B17B0261,001,26-05-2012,57,9,1426,,,,,,
B17B0261,001,27-05-2012,58,10,1425,,,,,,
B17B0261,001,28-05-2012,58,10,1425,,,,,,
B17B0261,001,29-05-2012,59,11,1424,,,,,,
B17B0261,001,30-05-2012,59,11,1424,,,,,,
B17B0261,001,31-05-2012,59,11,1424,,,,,,
B17B0261,001,01-06-2012,55,7,1428,,,,,,
B17B0261,001,02-06-2012,55,7,1428,,,,,,
B17B0261,001,03-06-2012,56,8,1427,,,,,,
B17B0261,001,04-06-2012,55,7,1428,,,,,,
B17B0261,001,05-06-2012,55,7,1428,,,,,,
B17B0261,001,06-06-2012,55,7,1428,,,,,,
B17B0261,001,07-06-2012,54,6,1429,,,,,,
B17B0261,001,08-06-2012,54,6,1429,,,,,,
B17B0261,001,09-06-2012,54,6,1429,,,,,,
B17B0261,001,10-06-2012,55,7,1428,,,,,,
B17B0261,001,11-06-2012,55,7,1428,,,,,,
B17B0261,001,12-06-2012,55,7,1428,,,,,,
B17B0261,001,13-06-2012,56,8,1427,,,,,,
B17B0261,001,14-06-2012,57,9,1426,,,,,,
B17B0261,001,15-06-2012,57,9,1426,,,,,,
B17B0261,001,16-06-2012,56,8,1427,,,,,,
B17B0261,001,17-06-2012,56,8,1427,,,,,,
B17B0261,001,18-06-2012,57,9,1426,,,,,,
B17B0261,001,19-06-2012,56,8,1427,,,,,,
B17B0261,001,20-06-2012,57,9,1426,,,,,,
B17B0261,001,21-06-2012,57,9,1426,,,,,,
B17B0261,001,22-06-2012,56,8,1427,,,,,,
B17B0261,001,23-06-2012,55,7,1428,,,,,,
B17B0261,001,24-06-2012,55,7,1428,,,,,,
B17B0261,001,25-06-2012,53,5,1430,,,,,,
B17B0261,001,26-06-2012,53,5,1430,,,,,,
B17B0261,001,27-06-2012,54,6,1429,,,,,,
B17B0261,001,28-06-2012,54,6,1429,,,,,,
B17B0261,001,29-06-2012,54,6,1429,,,,,,
B17B0261,001,30-06-2012,55,7,1428,,,,,,
B17B0261,001,01-07-2012,55,7,1428,,,,,,
B17B0261,001,02-07-2012,56,8,1427,,,,,,
B17B0261,001,03-07-2012,57,9,1426,,,,,,
B17B0261,001,04-07-2012,57,9,1426,,,,,,
B17B0261,001,05-07-2012,57,9,1426,,,,,,
B17B0261,001,06-07-2012,58,10,1425,,,,,,
B17B0261,001,07-07-2012,58,10,1425,,,,,,
B17B0261,001,08-07-2012,59,11,1424,,,,,,
B17B0261,001,09-07-2012,58,10,1425,,,,,,
B17B0261,001,10-07-2012,57,9,1426,,,,,,
B17B0261,001,11-07-2012,58,10,1425,,,,,,
B17B0261,001,12-07-2012,58,10,1425,,,,,,
B17B0261,001,13-07-2012,57,9,1426,,,,,,
B17B0261,001,14-07-2012,53,5,1430,,,,,,
B17B0261,001,15-07-2012,52,4,1431,,,,,,
B17B0261,001,16-07-2012,53,5,1430,,,,,,
B17B0261,001,17-07-2012,52,4,1431,,,,,,
B17B0261,001,18-07-2012,51,3,1432,,,,,,
B17B0261,001,19-07-2012,50,2,1433,,,,,,
B17B0261,001,20-07-2012,50,2,1433,,,,,,
B17B0261,001,21-07-2012,50,2,1433,,,,,,
B17B0261,001,22-07-2012,51,3,1432,,,,,,
B17B0261,001,23-07-2012,52,4,1431,,,,,,
B17B0261,001,24-07-2012,53,5,1430,,,,,,
B17B0261,001,25-07-2012,54,6,1429,,,,,,
B17B0261,001,26-07-2012,54,6,1429,,,,,,
B17B0261,001,27-07-2012,55,7,1428,,,,,,
B17B0261,001,28-07-2012,54,6,1429,,,,,,
B17B0261,001,29-07-2012,54,6,1429,,,,,,
B17B0261,001,30-07-2012,54,6,1429,,,,,,
B17B0261,001,31-07-2012,54,6,1429,,,,,,
