Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
B17B0262,002,28-03-2003,125,69,1467,,,,,,
B17B0262,002,14-04-2003,138,82,1454,,,,,,
B17B0262,002,28-04-2003,147,91,1445,,,,,,
B17B0262,002,14-05-2003,143,87,1449,,,,,,
B17B0262,002,28-05-2003,130,74,1462,,,,,,
B17B0262,002,14-06-2003,162,106,1430,,,,,,
B17B0262,002,28-06-2003,170,114,1422,,,,,,
B17B0262,002,14-07-2003,177,121,1415,,,,,,
B17B0262,002,28-07-2003,187,131,1405,,,,,,
B17B0262,002,14-08-2003,196,140,1396,,,,,,
B17B0262,002,28-08-2003,205,149,1387,,,,,,
B17B0262,002,14-09-2003,205,149,1387,,,,,,
B17B0262,002,28-09-2003,205,149,1387,,,,,,
B17B0262,002,14-10-2003,195,139,1397,,,,,,
B17B0262,002,28-10-2003,201,145,1391,,,,,,
B17B0262,002,14-11-2003,200,144,1392,,,,,,
B17B0262,002,28-11-2003,180,124,1412,,,,,,
B17B0262,002,14-12-2003,161,105,1431,,,,,,
B17B0262,002,28-12-2003,132,76,1460,,,,,,
B17B0262,002,14-01-2004,128,72,1464,,,,,,
B17B0262,002,28-01-2004,110,54,1482,,,,,,
B17B0262,002,14-02-2004,84,28,1508,,,,,,
B17B0262,002,28-02-2004,104,48,1488,,,,,,
B17B0262,002,14-03-2004,112,56,1480,,,,,,
B17B0262,002,28-03-2004,114,58,1478,,,,,,
B17B0262,002,14-04-2004,110,54,1482,,,,,,
B17B0262,002,28-04-2004,130,74,1462,,,,,,
B17B0262,002,14-05-2004,140,84,1452,,,,,,
B17B0262,002,28-05-2004,154,98,1438,,,,,,
B17B0262,002,14-06-2004,160,104,1432,,,,,,
B17B0262,002,28-06-2004,140,84,1452,,,,,,
B17B0262,002,14-07-2004,139,83,1453,,,,,,
B17B0262,002,28-07-2004,128,72,1464,,,,,,
B17B0262,002,14-08-2004,120,64,1472,,,,,,
B17B0262,002,28-08-2004,110,54,1482,,,,,,
B17B0262,002,14-09-2004,138,82,1454,,,,,,
B17B0262,002,28-09-2004,130,74,1462,,,,,,
B17B0262,002,14-10-2004,145,89,1447,,,,,,
B17B0262,002,28-10-2004,130,74,1462,,,,,,
B17B0262,002,14-11-2004,112,56,1480,,,,,,
B17B0262,002,28-11-2004,100,44,1492,,,,,,
B17B0262,002,14-12-2004,111,55,1481,,,,,,
B17B0262,002,28-12-2004,103,47,1489,,,,,,
B17B0262,002,14-01-2005,110,54,1482,,,,,,
B17B0262,002,28-01-2005,96,40,1496,,,,,,
B17B0262,002,14-02-2005,80,24,1512,,,,,,
B17B0262,002,28-02-2005,98,42,1494,,,,,,
B17B0262,002,14-03-2005,80,24,1512,,,,,,
B17B0262,002,28-03-2005,105,49,1487,,,,,,
B17B0262,002,14-04-2005,113,57,1479,,,,,,
B17B0262,002,28-04-2005,111,55,1481,,,,,,
B17B0262,002,14-05-2005,120,64,1472,,,,,,
B17B0262,002,28-05-2005,137,81,1455,,,,,,
B17B0262,002,14-06-2005,139,83,1453,,,,,,
B17B0262,002,28-06-2005,158,102,1434,,,,,,
B17B0262,002,14-07-2005,160,104,1432,,,,,,
B17B0262,002,28-07-2005,162,106,1430,,,,,,
B17B0262,002,14-08-2005,136,80,1456,,,,,,
B17B0262,002,28-08-2005,150,94,1442,,,,,,
B17B0262,002,14-09-2005,160,104,1432,,,,,,
B17B0262,002,28-09-2005,168,112,1424,,,,,,
B17B0262,002,14-10-2005,175,119,1417,,,,,,
B17B0262,002,28-10-2005,156,100,1436,,,,,,
B17B0262,002,14-11-2005,162,106,1430,,,,,,
B17B0262,002,28-11-2005,142,86,1450,,,,,,
B17B0262,002,14-12-2005,144,88,1448,,,,,,
B17B0262,002,28-12-2005,135,79,1457,,,,,,
B17B0262,002,14-01-2006,140,84,1452,,,,,,
B17B0262,002,28-01-2006,141,85,1451,,,,,,
B17B0262,002,14-02-2006,127,71,1465,,,,,,
B17B0262,002,28-02-2006,128,72,1464,,,,,,
B17B0262,002,14-03-2006,123,67,1469,,,,,,
B17B0262,002,28-03-2006,112,56,1480,,,,,,
B17B0262,002,14-04-2006,111,55,1481,,,,,,
B17B0262,002,28-04-2006,132,76,1460,,,,,,
B17B0262,002,14-05-2006,152,96,1440,,,,,,
B17B0262,002,28-05-2006,114,58,1478,,,,,,
B17B0262,002,14-06-2006,146,90,1446,,,,,,
B17B0262,002,28-06-2006,155,99,1437,,,,,,
B17B0262,002,14-07-2006,177,121,1415,,,,,,
B17B0262,002,28-07-2006,189,133,1403,,,,,,
B17B0262,002,14-08-2006,161,105,1431,,,,,,
B17B0262,002,28-08-2006,153,97,1439,,,,,,
B17B0262,002,14-09-2006,164,108,1428,,,,,,
B17B0262,002,28-09-2006,180,124,1412,,,,,,
B17B0262,002,14-10-2006,179,123,1413,,,,,,
B17B0262,002,28-10-2006,171,115,1421,,,,,,
B17B0262,002,14-11-2006,158,102,1434,,,,,,
B17B0262,002,28-11-2006,144,88,1448,,,,,,
B17B0262,002,14-12-2006,120,64,1472,,,,,,
B17B0262,002,28-12-2006,119,63,1473,,,,,,
B17B0262,002,14-01-2007,92,36,1500,,,,,,
B17B0262,002,28-01-2007,80,24,1512,,,,,,
B17B0262,002,14-02-2007,80,24,1512,,,,,,
B17B0262,002,28-02-2007,68,12,1524,,,,,,
B17B0262,002,14-03-2007,78,22,1514,,,,,,
B17B0262,002,28-03-2007,100,44,1492,,,,,,
B17B0262,002,14-04-2007,115,59,1477,,,,,,
B17B0262,002,28-04-2007,132,76,1460,,,,,,
B17B0262,002,14-05-2007,122,66,1470,,,,,,
B17B0262,002,28-05-2007,101,45,1491,,,,,,
B17B0262,002,14-06-2007,133,77,1459,,,,,,
B17B0262,002,28-06-2007,120,64,1472,,,,,,
B17B0262,002,14-07-2007,125,69,1467,,,,,,
B17B0262,002,28-07-2007,115,59,1477,,,,,,
B17B0262,002,14-08-2007,126,70,1466,,,,,,
B17B0262,002,28-08-2007,142,86,1450,,,,,,
B17B0262,002,14-09-2007,142,86,1450,,,,,,
B17B0262,002,28-09-2007,131,75,1461,,,,,,
B17B0262,002,14-10-2007,130,74,1462,,,,,,
B17B0262,002,28-10-2007,129,73,1463,,,,,,
B17B0262,002,14-11-2007,94,38,1498,,,,,,
B17B0262,002,28-11-2007,105,49,1487,,,,,,
B17B0262,002,14-12-2007,82,26,1510,,,,,,
B17B0262,002,28-12-2007,98,42,1494,,,,,,
B17B0262,002,14-01-2008,99,43,1493,,,,,,
B17B0262,002,28-01-2008,68,12,1524,,,,,,
B17B0262,002,14-02-2008,80,24,1512,,,,,,
B17B0262,002,28-02-2008,88,32,1504,,,,,,
B17B0262,002,14-03-2008,82,26,1510,,,,,,
B17B0262,002,28-03-2008,72,16,1520,,,,,,
B17B0262,002,14-04-2008,94,38,1498,,,,,,
B17B0262,002,28-04-2008,104,48,1488,,,,,,
B17B0262,002,15-05-2008,128,72,1464,,,,,,
B17B0262,002,28-05-2008,140,84,1452,,,,,,
B17B0262,002,14-06-2008,151,95,1441,,,,,,
B17B0262,002,28-06-2008,162,106,1430,,,,,,
B17B0262,002,14-07-2008,167,111,1425,,,,,,
B17B0262,002,28-07-2008,128,72,1464,,,,,,
B17B0262,002,14-08-2008,133,77,1459,,,,,,
B17B0262,002,28-08-2008,130,74,1462,,,,,,
B17B0262,002,14-09-2008,148,92,1444,,,,,,
B17B0262,002,28-09-2008,154,98,1438,,,,,,
B17B0262,002,14-10-2008,116,60,1476,,,,,,
B17B0262,002,28-10-2008,121,65,1471,,,,,,
B17B0262,002,14-11-2008,94,38,1498,,,,,,
B17B0262,002,28-11-2008,89,33,1503,,,,,,
B17B0262,002,14-12-2008,102,46,1490,,,,,,
B17B0262,002,28-12-2008,112,56,1480,,,,,,
B17B0262,002,14-01-2009,110,54,1482,,,,,,
B17B0262,002,28-01-2009,97,41,1495,,,,,,
B17B0262,002,14-02-2009,87,31,1505,,,,,,
B17B0262,002,28-02-2009,90,34,1502,,,,,,
B17B0262,002,14-03-2009,90,34,1502,,,,,,
B17B0262,002,28-03-2009,90,34,1502,,,,,,
B17B0262,002,14-04-2009,114,58,1478,,,,,,
B17B0262,002,28-04-2009,126,70,1466,,,,,,
B17B0262,002,14-05-2009,137,81,1455,,,,,,
B17B0262,002,28-05-2009,128,72,1464,,,,,,
B17B0262,002,14-06-2009,136,80,1456,,,,,,
B17B0262,002,28-06-2009,157,101,1435,,,,,,
B17B0262,002,14-07-2009,145,89,1447,,,,,,
B17B0262,002,28-07-2009,150,94,1442,,,,,,
B17B0262,002,14-08-2009,167,111,1425,,,,,,
B17B0262,002,28-08-2009,179,123,1413,,,,,,
B17B0262,002,14-09-2009,184,128,1408,,,,,,
B17B0262,002,28-09-2009,194,138,1398,,,,,,
B17B0262,002,14-10-2009,178,122,1414,,,,,,
B17B0262,002,28-10-2009,182,126,1410,,,,,,
B17B0262,002,14-11-2009,156,100,1436,,,,,,
B17B0262,002,28-11-2009,134,78,1458,,,,,,
B17B0262,002,14-12-2009,128,72,1464,,,,,,
B17B0262,002,28-12-2009,95,39,1497,,,,,,
B17B0262,002,14-01-2010,118,62,1474,,,,,,
B17B0262,002,28-01-2010,109,53,1483,,,,,,
B17B0262,002,14-02-2010,107,51,1485,,,,,,
B17B0262,002,28-02-2010,82,26,1510,,,,,,
B17B0262,002,14-03-2010,90,34,1502,,,,,,
B17B0262,002,28-03-2010,99,43,1493,,,,,,
B17B0262,002,14-04-2010,108,52,1484,,,,,,
B17B0262,002,28-04-2010,124,68,1468,,,,,,
B17B0262,002,14-05-2010,115,59,1477,,,,,,
B17B0262,002,28-05-2010,129,73,1463,,,,,,
B17B0262,002,14-06-2010,146,90,1446,,,,,,
B17B0262,002,28-06-2010,159,103,1433,,,,,,
B17B0262,002,14-07-2010,152,96,1440,,,,,,
B17B0262,002,28-07-2010,169,113,1423,,,,,,
B17B0262,002,14-08-2010,165,109,1427,,,,,,
B17B0262,002,28-08-2010,114,58,1478,,,,,,
B17B0262,002,14-09-2010,122,66,1470,,,,,,
B17B0262,002,28-09-2010,120,64,1472,,,,,,
B17B0262,002,14-10-2010,132,76,1460,,,,,,
B17B0262,002,28-10-2010,108,52,1484,,,,,,
B17B0262,002,14-11-2010,93,37,1499,,,,,,
B17B0262,002,28-11-2010,110,54,1482,,,,,,
B17B0262,002,14-12-2010,92,36,1500,,,,,,
B17B0262,002,28-12-2010,110,54,1482,,,,,,
B17B0262,002,14-01-2011,84,28,1508,,,,,,
B17B0262,002,28-01-2011,88,32,1504,,,,,,
B17B0262,002,14-02-2011,90,34,1502,,,,,,
B17B0262,002,28-02-2011,96,40,1496,,,,,,
B17B0262,002,14-03-2011,110,54,1482,,,,,,
B17B0262,002,28-03-2011,122,66,1470,,,,,,
B17B0262,002,14-05-2011,154,98,1438,,,,,,
B17B0262,002,28-05-2011,163,107,1429,,,,,,
B17B0262,002,14-06-2011,174,118,1418,,,,,,
B17B0262,002,28-06-2011,167,111,1425,,,,,,
B17B0262,002,14-07-2011,148,92,1444,,,,,,
B17B0262,002,28-07-2011,136,80,1456,,,,,,
B17B0262,002,14-08-2011,117,61,1475,,,,,,
B17B0262,002,28-08-2011,129,73,1463,,,,,,
B17B0262,002,14-09-2011,100,44,1492,,,,,,
B17B0262,002,28-09-2011,124,68,1468,,,,,,
B17B0262,002,14-10-2011,99,43,1493,,,,,,
B17B0262,002,28-10-2011,115,59,1477,,,,,,
B17B0262,002,14-11-2011,130,74,1462,,,,,,
B17B0262,002,28-11-2011,140,84,1452,,,,,,
B17B0262,002,14-12-2011,85,29,1507,,,,,,
B17B0262,002,28-12-2011,78,22,1514,,,,,,
B17B0262,002,14-01-2012,74,18,1518,,,,,,
B17B0262,002,28-01-2012,78,22,1514,,,,,,
B17B0262,002,14-02-2012,90,34,1502,,,,,,
B17B0262,002,28-02-2012,,,,D,,,,,
B17B0262,002,29-02-2012,88,32,1504,,,,,,
B17B0262,002,01-03-2012,89,33,1503,,,,,,
B17B0262,002,02-03-2012,91,35,1501,,,,,,
B17B0262,002,03-03-2012,91,35,1501,,,,,,
B17B0262,002,04-03-2012,92,36,1500,,,,,,
B17B0262,002,05-03-2012,88,32,1504,,,,,,
B17B0262,002,06-03-2012,93,37,1499,,,,,,
B17B0262,002,07-03-2012,94,38,1498,,,,,,
B17B0262,002,08-03-2012,88,32,1504,,,,,,
B17B0262,002,09-03-2012,92,36,1500,,,,,,
B17B0262,002,10-03-2012,92,36,1500,,,,,,
B17B0262,002,11-03-2012,94,38,1498,,,,,,
B17B0262,002,12-03-2012,95,39,1497,,,,,,
B17B0262,002,13-03-2012,97,41,1495,,,,,,
B17B0262,002,14-03-2012,98,42,1494,,,,,,
B17B0262,002,15-03-2012,98,42,1494,,,,,,
B17B0262,002,16-03-2012,98,42,1494,,,,,,
B17B0262,002,17-03-2012,100,44,1492,,,,,,
B17B0262,002,18-03-2012,100,44,1492,,,,,,
B17B0262,002,19-03-2012,104,48,1488,,,,,,
B17B0262,002,20-03-2012,105,49,1487,,,,,,
B17B0262,002,21-03-2012,106,50,1486,,,,,,
B17B0262,002,22-03-2012,106,50,1486,,,,,,
B17B0262,002,23-03-2012,107,51,1485,,,,,,
B17B0262,002,24-03-2012,108,52,1484,,,,,,
B17B0262,002,25-03-2012,110,54,1482,,,,,,
B17B0262,002,26-03-2012,111,55,1481,,,,,,
B17B0262,002,27-03-2012,112,56,1480,,,,,,
B17B0262,002,28-03-2012,112,56,1480,,,,,,
B17B0262,002,29-03-2012,112,56,1480,,,,,,
B17B0262,002,30-03-2012,113,57,1479,,,,,,
B17B0262,002,31-03-2012,113,57,1479,,,,,,
B17B0262,002,01-04-2012,116,60,1476,,,,,,
B17B0262,002,02-04-2012,116,60,1476,,,,,,
B17B0262,002,03-04-2012,115,59,1477,,,,,,
B17B0262,002,04-04-2012,117,61,1475,,,,,,
B17B0262,002,05-04-2012,119,63,1473,,,,,,
B17B0262,002,06-04-2012,119,63,1473,,,,,,
B17B0262,002,07-04-2012,116,60,1476,,,,,,
B17B0262,002,08-04-2012,120,64,1472,,,,,,
B17B0262,002,09-04-2012,116,60,1476,,,,,,
B17B0262,002,10-04-2012,106,50,1486,,,,,,
B17B0262,002,11-04-2012,105,49,1487,,,,,,
B17B0262,002,12-04-2012,111,55,1481,,,,,,
B17B0262,002,13-04-2012,109,53,1483,,,,,,
B17B0262,002,14-04-2012,110,54,1482,,,,,,
B17B0262,002,15-04-2012,113,57,1479,,,,,,
B17B0262,002,16-04-2012,116,60,1476,,,,,,
B17B0262,002,17-04-2012,116,60,1476,,,,,,
B17B0262,002,18-04-2012,115,59,1477,,,,,,
B17B0262,002,19-04-2012,110,54,1482,,,,,,
B17B0262,002,20-04-2012,115,59,1477,,,,,,
B17B0262,002,21-04-2012,108,52,1484,,,,,,
B17B0262,002,22-04-2012,104,48,1488,,,,,,
B17B0262,002,23-04-2012,104,48,1488,,,,,,
B17B0262,002,24-04-2012,105,49,1487,,,,,,
B17B0262,002,25-04-2012,104,48,1488,,,,,,
B17B0262,002,26-04-2012,108,52,1484,,,,,,
B17B0262,002,27-04-2012,100,44,1492,,,,,,
B17B0262,002,28-04-2012,102,46,1490,,,,,,
B17B0262,002,29-04-2012,98,42,1494,,,,,,
B17B0262,002,30-04-2012,103,47,1489,,,,,,
B17B0262,002,01-05-2012,106,50,1486,,,,,,
B17B0262,002,02-05-2012,108,52,1484,,,,,,
B17B0262,002,03-05-2012,110,54,1482,,,,,,
B17B0262,002,04-05-2012,110,54,1482,,,,,,
B17B0262,002,05-05-2012,112,56,1480,,,,,,
B17B0262,002,06-05-2012,115,59,1477,,,,,,
B17B0262,002,07-05-2012,117,61,1475,,,,,,
B17B0262,002,08-05-2012,118,62,1474,,,,,,
B17B0262,002,09-05-2012,114,58,1478,,,,,,
B17B0262,002,10-05-2012,111,55,1481,,,,,,
B17B0262,002,11-05-2012,104,48,1488,,,,,,
B17B0262,002,12-05-2012,113,57,1479,,,,,,
B17B0262,002,13-05-2012,115,59,1477,,,,,,
B17B0262,002,14-05-2012,115,59,1477,,,,,,
B17B0262,002,15-05-2012,117,61,1475,,,,,,
B17B0262,002,16-05-2012,110,54,1482,,,,,,
B17B0262,002,17-05-2012,115,59,1477,,,,,,
B17B0262,002,18-05-2012,116,60,1476,,,,,,
B17B0262,002,19-05-2012,120,64,1472,,,,,,
B17B0262,002,20-05-2012,121,65,1471,,,,,,
B17B0262,002,21-05-2012,121,65,1471,,,,,,
B17B0262,002,22-05-2012,125,69,1467,,,,,,
B17B0262,002,23-05-2012,129,73,1463,,,,,,
B17B0262,002,24-05-2012,125,69,1467,,,,,,
B17B0262,002,25-05-2012,130,74,1462,,,,,,
B17B0262,002,26-05-2012,131,75,1461,,,,,,
B17B0262,002,27-05-2012,133,77,1459,,,,,,
B17B0262,002,28-05-2012,133,77,1459,,,,,,
B17B0262,002,29-05-2012,135,79,1457,,,,,,
B17B0262,002,30-05-2012,137,81,1455,,,,,,
B17B0262,002,31-05-2012,136,80,1456,,,,,,
B17B0262,002,01-06-2012,115,59,1477,,,,,,
B17B0262,002,02-06-2012,119,63,1473,,,,,,
B17B0262,002,03-06-2012,123,67,1469,,,,,,
B17B0262,002,04-06-2012,123,67,1469,,,,,,
B17B0262,002,05-06-2012,121,65,1471,,,,,,
B17B0262,002,06-06-2012,123,67,1469,,,,,,
B17B0262,002,07-06-2012,115,59,1477,,,,,,
B17B0262,002,08-06-2012,120,64,1472,,,,,,
B17B0262,002,09-06-2012,123,67,1469,,,,,,
B17B0262,002,10-06-2012,126,70,1466,,,,,,
B17B0262,002,11-06-2012,127,71,1465,,,,,,
B17B0262,002,12-06-2012,129,73,1463,,,,,,
B17B0262,002,13-06-2012,132,76,1460,,,,,,
B17B0262,002,14-06-2012,134,78,1458,,,,,,
B17B0262,002,15-06-2012,134,78,1458,,,,,,
B17B0262,002,16-06-2012,131,75,1461,,,,,,
B17B0262,002,17-06-2012,133,77,1459,,,,,,
B17B0262,002,18-06-2012,134,78,1458,,,,,,
B17B0262,002,19-06-2012,131,75,1461,,,,,,
B17B0262,002,20-06-2012,134,78,1458,,,,,,
B17B0262,002,21-06-2012,136,80,1456,,,,,,
B17B0262,002,22-06-2012,128,72,1464,,,,,,
B17B0262,002,23-06-2012,122,66,1470,,,,,,
B17B0262,002,24-06-2012,127,71,1465,,,,,,
B17B0262,002,25-06-2012,111,55,1481,,,,,,
B17B0262,002,26-06-2012,115,59,1477,,,,,,
B17B0262,002,27-06-2012,119,63,1473,,,,,,
B17B0262,002,28-06-2012,119,63,1473,,,,,,
B17B0262,002,29-06-2012,123,67,1469,,,,,,
B17B0262,002,30-06-2012,126,70,1466,,,,,,
B17B0262,002,01-07-2012,129,73,1463,,,,,,
B17B0262,002,02-07-2012,132,76,1460,,,,,,
B17B0262,002,03-07-2012,134,78,1458,,,,,,
B17B0262,002,04-07-2012,136,80,1456,,,,,,
B17B0262,002,05-07-2012,138,82,1454,,,,,,
B17B0262,002,06-07-2012,138,82,1454,,,,,,
B17B0262,002,07-07-2012,140,84,1452,,,,,,
B17B0262,002,08-07-2012,141,85,1451,,,,,,
B17B0262,002,09-07-2012,139,83,1453,,,,,,
B17B0262,002,10-07-2012,137,81,1455,,,,,,
B17B0262,002,11-07-2012,138,82,1454,,,,,,
B17B0262,002,12-07-2012,138,82,1454,,,,,,
B17B0262,002,13-07-2012,137,81,1455,,,,,,
B17B0262,002,14-07-2012,113,57,1479,,,,,,
B17B0262,002,15-07-2012,110,54,1482,,,,,,
