Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
B12B0167,001,29-07-1997,213,129,801,,,,,,
B12B0167,001,14-08-1997,243,159,771,,,,,,
B12B0167,001,28-08-1997,238,154,776,,,,,,
B12B0167,001,15-09-1997,245,161,769,,,,,,
B12B0167,001,29-09-1997,259,175,755,,,,,,
B12B0167,001,13-10-1997,248,164,766,,,,,,
B12B0167,001,27-10-1997,236,152,778,,,,,,
B12B0167,001,14-11-1997,232,148,782,,,,,,
B12B0167,001,01-12-1997,231,147,783,,,,,,
B12B0167,001,15-12-1997,201,117,813,,,,,,
B12B0167,001,27-12-1997,181,97,833,,,,,,
B12B0167,001,13-01-1998,141,57,873,,,,,,
B12B0167,001,27-01-1998,140,56,874,,,,,,
B12B0167,001,13-02-1998,149,65,865,,,,,,
B12B0167,001,27-02-1998,152,68,862,,,,,,
B12B0167,001,13-03-1998,123,39,891,,,,,,
B12B0167,001,27-03-1998,137,53,877,,,,,,
B12B0167,001,14-04-1998,106,22,908,,,,,,
B12B0167,001,27-04-1998,108,24,906,,,,,,
B12B0167,001,14-05-1998,166,82,848,,,,,,
B12B0167,001,29-05-1998,193,109,821,,,,,,
B12B0167,001,15-06-1998,149,65,865,,,,,,
B12B0167,001,30-06-1998,157,73,857,,,,,,
B12B0167,001,15-07-1998,155,71,859,,,,,,
B12B0167,001,29-07-1998,190,106,824,,,,,,
B12B0167,001,14-08-1998,204,120,810,,,,,,
B12B0167,001,28-08-1998,158,74,856,,,,,,
B12B0167,001,14-09-1998,147,63,867,,,,,,
B12B0167,001,28-09-1998,138,54,876,,,,,,
B12B0167,001,15-10-1998,107,23,907,,,,,,
B12B0167,001,29-10-1998,92,8,922,,,,,,
B12B0167,001,13-11-1998,94,10,920,,,,,,
B12B0167,001,27-11-1998,114,30,900,,,,,,
B12B0167,001,14-12-1998,98,14,916,,,,,,
B12B0167,001,28-12-1998,90,6,924,,,,,,
B12B0167,001,15-01-1999,95,11,919,,,,,,
B12B0167,001,29-01-1999,111,27,903,,,,,,
B12B0167,001,13-02-1999,129,45,885,,,,,,
B12B0167,001,01-03-1999,109,25,905,,,,,,
B12B0167,001,15-03-1999,130,46,884,,,,,,
B12B0167,001,29-03-1999,137,53,877,,,,,,
B12B0167,001,14-04-1999,113,29,901,,,,,,
B12B0167,001,28-04-1999,147,63,867,,,,,,
B12B0167,001,12-05-1999,159,75,855,,,,,,
B12B0167,001,28-05-1999,190,106,824,,,,,,
B12B0167,001,14-06-1999,199,115,815,,,,,,
B12B0167,001,29-06-1999,216,132,798,,,,,,
B12B0167,001,13-07-1999,172,88,842,,,,,,
B12B0167,001,28-07-1999,216,132,798,,,,,,
B12B0167,001,13-08-1999,231,147,783,,,,,,
B12B0167,001,27-08-1999,238,154,776,,,,,,
B12B0167,001,14-09-1999,260,176,754,,,,,,
B12B0167,001,28-09-1999,228,144,786,,,,,,
B12B0167,001,11-10-1999,210,126,804,,CONTROLE,,,,
B12B0167,001,14-10-1999,208,124,806,,,,,,
B12B0167,001,28-10-1999,224,140,790,,,,,,
B12B0167,001,15-11-1999,217,133,797,,,,,,
B12B0167,001,29-11-1999,174,90,840,,,,,,
B12B0167,001,14-12-1999,105,21,909,,,,,,
B12B0167,001,28-12-1999,105,21,909,,,,,,
B12B0167,001,14-01-2000,131,47,883,,,,,,
B12B0167,001,28-01-2000,135,51,879,,,,,,
B12B0167,001,14-02-2000,121,37,893,,,,,,
B12B0167,001,28-02-2000,120,36,894,,,,,,
B12B0167,001,13-03-2000,115,31,899,,,,,,
B12B0167,001,27-03-2000,112,28,902,,,,,,
B12B0167,001,14-04-2000,139,55,875,,,,,,
B12B0167,001,28-04-2000,135,51,879,,,,,,
B12B0167,001,15-05-2000,179,95,835,,,,,,
B12B0167,001,29-05-2000,132,48,882,,,,,,
B12B0167,001,14-06-2000,187,103,827,,,,,,
B12B0167,001,28-06-2000,214,130,800,,,,,,
B12B0167,001,12-07-2000,196,112,818,,,,,,
B12B0167,001,27-07-2000,211,127,803,,,,,,
B12B0167,001,15-08-2000,217,133,797,,,,,,
B12B0167,001,28-08-2000,230,146,784,,,,,,
B12B0167,001,15-09-2000,216,132,798,,,,,,
B12B0167,001,28-09-2000,201,117,813,,,,,,
B12B0167,001,16-10-2000,192,108,822,,,,,,
B12B0167,001,27-10-2000,172,88,842,,,,,,
B12B0167,001,14-11-2000,138,54,876,,,,,,
B12B0167,001,27-11-2000,137,53,877,,,,,,
B12B0167,001,14-12-2000,111,27,903,,,,,,
B12B0167,001,28-12-2000,134,50,880,,,,,,
B12B0167,001,14-01-2001,130,46,884,,,,,,
B12B0167,001,29-01-2001,117,33,897,,,,,,
B12B0167,001,14-02-2001,118,34,896,,,,,,
B12B0167,001,28-02-2001,130,46,884,,,,,,
B12B0167,001,13-03-2001,124,40,890,,,,,,
B12B0167,001,28-03-2001,128,44,886,,,,,,
B12B0167,001,13-04-2001,137,53,877,,,,,,
B12B0167,001,26-04-2001,115,31,899,,,,,,
B12B0167,001,15-05-2001,160,76,854,,,,,,
B12B0167,001,28-05-2001,175,91,839,,,,,,
B12B0167,001,15-06-2001,191,107,823,,,,,,
B12B0167,001,29-06-2001,205,121,809,,,,,,
B12B0167,001,13-07-2001,216,132,798,,,,,,
B12B0167,001,26-07-2001,187,103,827,,,,,,
B12B0167,001,14-08-2001,162,78,852,,,,,,
B12B0167,001,28-08-2001,198,114,816,,,,,,
B12B0167,001,13-09-2001,153,69,861,,,,,,
B12B0167,001,27-09-2001,124,40,890,,,,,,
B12B0167,001,15-10-2001,135,51,879,,,,,,
B12B0167,001,30-10-2001,144,60,870,,,,,,
B12B0167,001,14-11-2001,105,21,909,,,,,,
B12B0167,001,28-11-2001,114,30,900,,,,,,
B12B0167,001,13-12-2001,123,39,891,,,,,,
B12B0167,001,27-12-2001,95,11,919,,,,,,
B12B0167,001,14-01-2002,116,32,898,,,,,,
B12B0167,001,14-02-2002,105,21,909,,,,,,
B12B0167,001,28-02-2002,95,11,919,,,,,,
B12B0167,001,13-03-2002,125,41,889,,,,,,
B12B0167,001,28-03-2002,142,58,872,,,,,,
B12B0167,001,15-04-2002,159,75,855,,,,,,
B12B0167,001,29-04-2002,103,19,911,,,,,,
B12B0167,001,13-05-2002,143,59,871,,,,,,
B12B0167,001,28-05-2002,180,96,834,,,,,,
B12B0167,001,13-06-2002,180,96,834,,,,,,
B12B0167,001,27-06-2002,203,119,811,,,,,,
B12B0167,001,15-07-2002,205,121,809,,,,,,
B12B0167,001,29-07-2002,229,145,785,,,,,,
B12B0167,001,14-08-2002,200,116,814,,,,,,
B12B0167,001,28-08-2002,181,97,833,,,,,,
B12B0167,001,13-09-2002,203,119,811,,,,,,
B12B0167,001,27-09-2002,219,135,795,,,,,,
B12B0167,001,14-10-2002,232,148,782,,,,,,
B12B0167,001,28-10-2002,184,100,830,,,,,,
B12B0167,001,14-11-2002,126,42,888,,,,,,
B12B0167,001,28-11-2002,130,46,884,,,,,,
B12B0167,001,13-12-2002,167,83,847,,,,,,
B12B0167,001,27-12-2002,110,26,904,,,,,,
B12B0167,001,14-01-2003,100,16,914,,,,,,
B12B0167,001,28-01-2003,109,25,905,,,,,,
B12B0167,001,14-02-2003,140,56,874,,,,,,
B12B0167,001,28-02-2003,148,64,866,,,,,,
B12B0167,001,14-03-2003,131,47,883,,,,,,
B12B0167,001,28-03-2003,153,69,861,,,,,,
B12B0167,001,14-04-2003,164,80,850,,,,,,
B12B0167,001,28-04-2003,154,70,860,,,,,,
B12B0167,001,13-05-2003,176,92,838,,,,,,
B12B0167,001,28-05-2003,151,67,863,,,,,,
B12B0167,001,13-06-2003,199,115,815,,,,,,
B12B0167,001,26-06-2003,224,140,790,,,,,,
B12B0167,001,14-07-2003,235,151,779,,,,,,
B12B0167,001,28-07-2003,255,171,759,,,,,,
B12B0167,001,14-08-2003,270,186,744,,,,,,
B12B0167,001,29-08-2003,284,200,730,,,,,,
B12B0167,001,15-09-2003,265,181,749,,,,,,
B12B0167,001,29-09-2003,274,190,740,,,,,,
B12B0167,001,14-10-2003,243,159,771,,,,,,
B12B0167,001,27-10-2003,247,163,767,,,,,,
B12B0167,001,14-11-2003,242,158,772,,,,,,
B12B0167,001,28-11-2003,221,137,793,,,,,,
B12B0167,001,15-12-2003,171,87,843,,,,,,
B12B0167,001,29-12-2003,130,46,884,,,,,,
B12B0167,001,16-01-2004,105,21,909,,,,,,
B12B0167,001,28-01-2004,126,42,888,,,,,,
B12B0167,001,13-02-2004,99,15,915,,,,,,
B12B0167,001,27-02-2004,123,39,891,,,,,,
B12B0167,001,14-03-2004,142,58,872,,,,,,
B12B0167,001,29-03-2004,137,53,877,,,,,,
B12B0167,001,15-04-2004,136,52,878,,,,,,
B12B0167,001,27-04-2004,163,79,851,,,,,,
B12B0167,001,13-05-2004,179,95,835,,,,,,
B12B0167,001,28-05-2004,211,127,803,,,,,,
B12B0167,001,15-06-2004,231,147,783,,,,,,
B12B0167,001,28-06-2004,200,116,814,,,,,,
B12B0167,001,14-07-2004,196,112,818,,,,,,
B12B0167,001,28-07-2004,186,102,828,,,,,,
B12B0167,001,12-08-2004,224,140,790,,,,,,
B12B0167,001,27-08-2004,176,92,838,,,,,,
B12B0167,001,14-09-2004,202,118,812,,,,,,
B12B0167,001,28-09-2004,179,95,835,,,,,,
B12B0167,001,13-10-2004,190,106,824,,,,,,
B12B0167,001,27-10-2004,155,71,859,,,,,,
B12B0167,001,15-11-2004,137,53,877,,,,,,
B12B0167,001,29-11-2004,121,37,893,,,,,,
B12B0167,001,14-12-2004,143,59,871,,,,,,
B12B0167,001,28-12-2004,133,49,881,,,,,,
B12B0167,001,14-01-2005,130,46,884,,,,,,
B12B0167,001,28-01-2005,121,37,893,,,,,,
B12B0167,001,14-02-2005,97,13,917,,,,,,
B12B0167,001,28-02-2005,133,49,881,,,,,,
B12B0167,001,15-03-2005,120,36,894,,,,,,
B12B0167,001,29-03-2005,124,40,890,,,,,,
B12B0167,001,14-04-2005,118,34,896,,,,,,
B12B0167,001,28-04-2005,138,54,876,,,,,,
B12B0167,001,13-05-2005,142,58,872,,,,,,
B12B0167,001,27-05-2005,166,82,848,,,,,,
B12B0167,001,14-06-2005,189,105,825,,,,,,
B12B0167,001,28-06-2005,221,137,793,,,,,,
B12B0167,001,14-07-2005,230,146,784,,,,,,
B12B0167,001,28-07-2005,223,139,791,,,,,,
B12B0167,001,15-08-2005,186,102,828,,,,,,
B12B0167,001,29-08-2005,202,118,812,,,,,,
B12B0167,001,14-09-2005,234,150,780,,,,,,
B12B0167,001,28-09-2005,239,155,775,,,,,,
B12B0167,001,14-10-2005,241,157,773,,,,,,
B12B0167,001,28-10-2005,222,138,792,,,,,,
B12B0167,001,14-11-2005,219,135,795,,,,,,
B12B0167,001,27-11-2005,183,99,831,,,,,,
B12B0167,001,14-12-2005,174,90,840,,,,,,
B12B0167,001,27-12-2005,152,68,862,,,,,,
B12B0167,001,13-01-2006,153,69,861,,,,,,
B12B0167,001,27-01-2006,154,70,860,,,,,,
B12B0167,001,13-02-2006,147,63,867,,,,,,
B12B0167,001,27-02-2006,154,70,860,,,,,,
B12B0167,001,14-03-2006,138,54,876,,,,,,
B12B0167,001,28-03-2006,124,40,890,,,,,,
B12B0167,001,13-04-2006,132,48,882,,,,,,
B12B0167,001,28-04-2006,155,71,859,,,,,,
B12B0167,001,15-05-2006,192,108,822,,,,,,
B12B0167,001,29-05-2006,166,82,848,,,,,,
B12B0167,001,15-06-2006,214,130,800,,,,,,
B12B0167,001,28-06-2006,233,149,781,,,,,,
B12B0167,001,14-07-2006,262,178,752,,,,,,
B12B0167,001,27-07-2006,280,195,730,,,,,,
B12B0167,001,15-08-2006,280,195,730,,,,,,
B12B0167,001,28-08-2006,233,148,777,,,,,,
B12B0167,001,14-09-2006,236,151,774,,,,,,
B12B0167,001,28-09-2006,257,172,753,,,,,,
B12B0167,001,13-10-2006,260,175,750,,,,,,
B12B0167,001,27-10-2006,254,169,756,,,,,,
B12B0167,001,14-11-2006,230,145,780,,,,,,
B12B0167,001,28-11-2006,210,125,800,,,,,,
B12B0167,001,14-12-2006,181,96,829,,,,,,
B12B0167,001,28-12-2006,179,94,831,,,,,,
B12B0167,001,12-01-2007,130,45,880,,,,,,
B12B0167,001,30-01-2007,122,37,888,,,,,,
B12B0167,001,15-02-2007,94,9,916,,,,,,
B12B0167,001,28-02-2007,87,2,923,,,,,,
B12B0167,001,14-03-2007,127,42,883,,,,,,
B12B0167,001,28-03-2007,140,55,870,,,,,,
B12B0167,001,12-04-2007,160,75,850,,,,,,
B12B0167,001,27-04-2007,185,100,825,,,,,,
B12B0167,001,14-05-2007,183,98,827,,,,,,
B12B0167,001,29-05-2007,189,104,821,,,,,,
B12B0167,001,14-06-2007,226,141,784,,,,,,
B12B0167,001,28-06-2007,215,130,795,,,,,,
B12B0167,001,12-07-2007,157,72,853,,,,,,
B12B0167,001,26-07-2007,157,72,853,,,,,,
B12B0167,001,14-08-2007,195,110,815,,,,,,
B12B0167,001,28-08-2007,212,127,798,,,,,,
B12B0167,001,14-09-2007,223,138,787,,,,,,
B12B0167,001,27-09-2007,230,145,780,,,,,,
B12B0167,001,15-10-2007,201,116,809,,,,,,
B12B0167,001,29-10-2007,190,105,820,,,,,,
B12B0167,001,14-11-2007,133,48,877,,,,,,
B12B0167,001,28-11-2007,134,49,876,,,,,,
B12B0167,001,14-12-2007,127,42,883,,,,,,
B12B0167,001,28-12-2007,138,53,872,,,,,,
B12B0167,001,14-01-2008,128,43,882,,,,,,
B12B0167,001,28-01-2008,92,7,918,,,,,,
B12B0167,001,15-02-2008,134,49,876,,,,,,
B12B0167,001,28-02-2008,128,43,882,,,,,,
B12B0167,001,28-03-2008,117,32,893,,,,,,
B12B0167,001,14-04-2008,136,51,874,,,,,,
B12B0167,001,28-04-2008,147,62,863,,,,,,
B12B0167,001,14-05-2008,184,99,826,,,,,,
B12B0167,001,28-05-2008,201,116,809,,,,,,
B12B0167,001,13-06-2008,232,147,778,,,,,,
B12B0167,001,26-06-2008,249,164,761,,,,,,
B12B0167,001,15-07-2008,265,180,745,,,,,,
B12B0167,001,28-07-2008,244,159,766,,,,,,
B12B0167,001,14-08-2008,229,144,781,,,,,,
B12B0167,001,28-08-2008,218,133,792,,,,,,
B12B0167,001,15-09-2008,248,163,762,,,,,,
B12B0167,001,29-09-2008,261,176,749,,,,,,
B12B0167,001,14-10-2008,212,127,798,,,,,,
B12B0167,001,28-10-2008,201,116,809,,,,,,
B12B0167,001,13-11-2008,153,68,857,,,,,,
B12B0167,001,28-11-2008,132,47,878,,,,,,
B12B0167,001,14-12-2008,133,48,877,,,,,,
B12B0167,001,28-12-2008,149,64,861,,,,,,
B12B0167,001,14-01-2009,142,57,868,,,,,,
B12B0167,001,28-01-2009,133,48,877,,,,,,
B12B0167,001,13-02-2009,114,29,896,,,,,,
B12B0167,001,27-02-2009,109,24,901,,,,,,
B12B0167,001,13-03-2009,117,32,893,,,,,,
B12B0167,001,27-03-2009,105,20,905,,,,,,
B12B0167,001,14-04-2009,149,64,861,,,,,,
B12B0167,001,28-04-2009,176,91,834,,,,,,
B12B0167,001,14-05-2009,186,101,824,,,,,,
B12B0167,001,28-05-2009,148,63,862,,,,,,
B12B0167,001,15-06-2009,179,94,831,,,,,,
B12B0167,001,28-06-2009,209,124,801,,,,,,
B12B0167,001,14-07-2009,200,115,810,,,,,,
B12B0167,001,28-07-2009,217,132,793,,,,,,
B12B0167,001,13-08-2009,236,151,774,,,,,,
B12B0167,001,27-08-2009,255,170,755,,,,,,
B12B0167,001,14-09-2009,249,164,761,,,,,,
B12B0167,001,28-09-2009,266,181,744,,,,,,
B12B0167,001,14-10-2009,255,170,755,,,,,,
B12B0167,001,28-10-2009,251,166,759,,,,,,
B12B0167,001,13-11-2009,230,145,780,,,,,,
B12B0167,001,26-11-2009,197,112,813,,,,,,
B12B0167,001,14-12-2009,154,69,856,,,,,,
B12B0167,001,15-01-2010,144,59,866,,,,,,
B12B0167,001,16-01-2010,138,53,872,,,,,,
B12B0167,001,17-01-2010,135,50,875,,,,,,
B12B0167,001,18-01-2010,123,38,887,,,,,,
B12B0167,001,19-01-2010,116,31,894,,,,,,
B12B0167,001,20-01-2010,117,32,893,,,,,,
B12B0167,001,21-01-2010,123,38,887,,,,,,
B12B0167,001,22-01-2010,127,42,883,,,,,,
B12B0167,001,23-01-2010,130,45,880,,,,,,
B12B0167,001,24-01-2010,134,49,876,,,,,,
B12B0167,001,25-01-2010,139,54,871,,,,,,
B12B0167,001,26-01-2010,145,60,865,,,,,,
B12B0167,001,27-01-2010,146,61,864,,,,,,
B12B0167,001,28-01-2010,140,55,870,,,,,,
B12B0167,001,29-01-2010,133,48,877,,,,,,
B12B0167,001,30-01-2010,136,51,874,,,,,,
B12B0167,001,31-01-2010,138,53,872,,,,,,
B12B0167,001,01-02-2010,136,51,874,,,,,,
B12B0167,001,02-02-2010,131,46,879,,,,,,
B12B0167,001,03-02-2010,116,31,894,,,,,,
B12B0167,001,04-02-2010,112,27,898,,,,,,
B12B0167,001,05-02-2010,107,22,903,,,,,,
B12B0167,001,06-02-2010,109,24,901,,,,,,
B12B0167,001,07-02-2010,116,31,894,,,,,,
B12B0167,001,08-02-2010,120,35,890,,,,,,
B12B0167,001,09-02-2010,124,39,886,,,,,,
B12B0167,001,10-02-2010,129,44,881,,,,,,
B12B0167,001,11-02-2010,132,47,878,,,,,,
B12B0167,001,12-02-2010,135,50,875,,,,,,
B12B0167,001,13-02-2010,136,51,874,,,,,,
B12B0167,001,14-02-2010,137,52,873,,,,,,
B12B0167,001,15-02-2010,138,53,872,,,,,,
B12B0167,001,16-02-2010,139,54,871,,,,,,
B12B0167,001,17-02-2010,140,55,870,,,,,,
B12B0167,001,18-02-2010,141,56,869,,,,,,
B12B0167,001,19-02-2010,128,43,882,,,,,,
B12B0167,001,20-02-2010,131,46,879,,,,,,
B12B0167,001,21-02-2010,132,47,878,,,,,,
B12B0167,001,22-02-2010,119,34,891,,,,,,
B12B0167,001,23-02-2010,109,24,901,,,,,,
B12B0167,001,24-02-2010,109,24,901,,,,,,
B12B0167,001,25-02-2010,105,20,905,,,,,,
B12B0167,001,26-02-2010,107,22,903,,,,,,
B12B0167,001,27-02-2010,112,27,898,,,,,,
B12B0167,001,28-02-2010,104,19,906,,,,,,
B12B0167,001,01-03-2010,99,14,911,,,,,,
B12B0167,001,02-03-2010,112,27,898,,,,,,
B12B0167,001,03-03-2010,118,33,892,,,,,,
B12B0167,001,04-03-2010,121,36,889,,,,,,
B12B0167,001,05-03-2010,123,38,887,,,,,,
B12B0167,001,06-03-2010,110,25,900,,,,,,
B12B0167,001,07-03-2010,120,35,890,,,,,,
B12B0167,001,08-03-2010,117,32,893,,,,,,
B12B0167,001,09-03-2010,124,39,886,,,,,,
B12B0167,001,10-03-2010,126,41,884,,,,,,
B12B0167,001,11-03-2010,127,42,883,,,,,,
B12B0167,001,12-03-2010,128,43,882,,,,,,
B12B0167,001,13-03-2010,129,44,881,,,,,,
B12B0167,001,14-03-2010,125,40,885,,,,,,
B12B0167,001,15-03-2010,126,41,884,,,,,,
B12B0167,001,16-03-2010,118,33,892,,,,,,
