Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
B17B0263,001,28-11-2001,119,71,1554,,,,,,
B17B0263,001,14-12-2001,134,86,1539,,,,,,
B17B0263,001,28-12-2001,116,68,1557,,,,,,
B17B0263,001,14-01-2002,129,81,1544,,,,,,
B17B0263,001,28-01-2002,90,42,1583,,,,,,
B17B0263,001,14-02-2002,105,57,1568,,,,,,
B17B0263,001,28-02-2002,100,52,1573,,,,,,
B17B0263,001,14-04-2002,160,112,1513,,,,,,
B17B0263,001,28-04-2002,119,71,1554,,,,,,
B17B0263,001,14-05-2002,151,103,1522,,,,,,
B17B0263,001,28-05-2002,184,136,1489,,,,,,
B17B0263,001,14-06-2002,200,152,1473,,,,,,
B17B0263,001,28-06-2002,213,165,1460,,,,,,
B17B0263,001,14-07-2002,219,171,1454,,,,,,
B17B0263,001,28-07-2002,,,,D,,,,,
B17B0263,001,14-08-2002,210,162,1463,,,,,,
B17B0263,001,28-08-2002,204,156,1469,,,,,,
B17B0263,001,14-09-2002,215,167,1458,,,,,,
B17B0263,001,28-09-2002,225,177,1448,,,,,,
B17B0263,001,14-10-2002,230,182,1443,,,,,,
B17B0263,001,28-10-2002,198,150,1475,,,,,,
B17B0263,001,14-11-2002,152,104,1521,,,,,,
B17B0263,001,28-11-2002,143,95,1530,,,,,,
B17B0263,001,14-12-2002,185,137,1488,,,,,,
B17B0263,001,28-12-2002,99,51,1574,,,,,,
B17B0263,001,14-01-2003,100,52,1573,,,,,,
B17B0263,001,28-01-2003,107,59,1566,,,,,,
B17B0263,001,14-02-2003,140,92,1533,,,,,,
B17B0263,001,28-02-2003,161,113,1512,,,,,,
B17B0263,001,14-03-2003,135,87,1538,,,,,,
B17B0263,001,28-03-2003,170,122,1503,,,,,,
B17B0263,001,14-04-2003,190,142,1483,,,,,,
B17B0263,001,28-04-2003,198,150,1475,,,,,,
B17B0263,001,14-05-2003,198,150,1475,,,,,,
B17B0263,001,28-05-2003,188,140,1485,,,,,,
B17B0263,001,14-06-2003,225,177,1448,,,,,,
B17B0263,001,28-06-2003,,,,D,,,,,
B17B0263,001,14-07-2003,,,,D,,,,,
B17B0263,001,28-07-2003,,,,D,,,,,
B17B0263,001,14-08-2003,,,,D,,,,,
B17B0263,001,28-08-2003,,,,D,,,,,
B17B0263,001,14-09-2003,,,,D,,,,,
B17B0263,001,28-09-2003,,,,D,,,,,
B17B0263,001,14-10-2003,,,,D,,,,,
B17B0263,001,28-10-2003,,,,D,,,,,
B17B0263,001,14-11-2003,,,,D,,,,,
B17B0263,001,28-11-2003,,,,D,,,,,
B17B0263,001,14-12-2003,200,152,1473,,,,,,
B17B0263,001,28-12-2003,190,142,1483,,,,,,
B17B0263,001,14-01-2004,188,140,1485,,,,,,
B17B0263,001,28-01-2004,148,100,1525,,,,,,
B17B0263,001,14-02-2004,118,70,1555,,,,,,
B17B0263,001,28-02-2004,142,94,1531,,,,,,
B17B0263,001,14-03-2004,157,109,1516,,,,,,
B17B0263,001,28-03-2004,150,102,1523,,,,,,
B17B0263,001,14-04-2004,149,101,1524,,,,,,
B17B0263,001,28-04-2004,176,128,1497,,,,,,
B17B0263,001,14-05-2004,192,144,1481,,,,,,
B17B0263,001,28-05-2004,215,167,1458,,,,,,
B17B0263,001,14-06-2004,228,180,1445,,,,,,
B17B0263,001,28-06-2004,200,152,1473,,,,,,
B17B0263,001,14-07-2004,201,153,1472,,,,,,
B17B0263,001,28-07-2004,190,142,1483,,,,,,
B17B0263,001,14-08-2004,198,150,1475,,,,,,
B17B0263,001,28-08-2004,174,126,1499,,,,,,
B17B0263,001,14-09-2004,208,160,1465,,,,,,
B17B0263,001,28-09-2004,200,152,1473,,,,,,
B17B0263,001,14-10-2004,210,162,1463,,,,,,
B17B0263,001,28-10-2004,188,140,1485,,,,,,
B17B0263,001,14-11-2004,160,112,1513,,,,,,
B17B0263,001,28-11-2004,138,90,1535,,,,,,
B17B0263,001,14-12-2004,165,117,1508,,,,,,
B17B0263,001,28-12-2004,140,92,1533,,,,,,
B17B0263,001,14-01-2005,,,,N,,,,,
B17B0263,001,28-01-2005,,,,N,,,,,
B17B0263,001,14-02-2005,110,62,1563,,,,,,
B17B0263,001,28-02-2005,140,92,1533,,,,,,
B17B0263,001,14-03-2005,110,62,1563,,,,,,
B17B0263,001,28-03-2005,150,102,1523,,,,,,
B17B0263,001,14-04-2005,160,112,1513,,,,,,
B17B0263,001,28-04-2005,150,102,1523,,,,,,
B17B0263,001,14-05-2005,165,117,1508,,,,,,
B17B0263,001,28-05-2005,190,142,1483,,,,,,
B17B0263,001,14-06-2005,197,149,1476,,,,,,
B17B0263,001,28-06-2005,220,172,1453,,,,,,
B17B0263,001,14-07-2005,229,181,1444,,,,,,
B17B0263,001,28-07-2005,,,,D,,,,,
B17B0263,001,14-08-2005,205,157,1468,,,,,,
B17B0263,001,28-08-2005,216,168,1457,,,,,,
B17B0263,001,14-09-2005,226,178,1447,,,,,,
B17B0263,001,28-09-2005,,,,D,,,,,
B17B0263,001,14-10-2005,,,,D,,,,,
B17B0263,001,28-10-2005,228,180,1445,,,,,,
B17B0263,001,14-11-2005,228,180,1445,,,,,,
B17B0263,001,28-11-2005,200,152,1473,,,,,,
B17B0263,001,14-12-2005,194,146,1479,,,,,,
B17B0263,001,28-12-2005,191,143,1482,,,,,,
B17B0263,001,14-01-2006,194,146,1479,,,,,,
B17B0263,001,28-01-2006,190,142,1483,,,,,,
B17B0263,001,14-02-2006,178,130,1495,,,,,,
B17B0263,001,28-02-2006,182,134,1491,,,,,,
B17B0263,001,14-03-2006,170,122,1503,,,,,,
B17B0263,001,28-03-2006,150,102,1523,,,,,,
B17B0263,001,14-04-2006,160,112,1513,,,,,,
B17B0263,001,28-04-2006,181,133,1492,,,,,,
B17B0263,001,14-05-2006,206,158,1467,,,,,,
B17B0263,001,28-05-2006,168,120,1505,,,,,,
B17B0263,001,14-06-2006,205,157,1468,,,,,,
B17B0263,001,28-06-2006,221,173,1452,,,,,,
B17B0263,001,14-07-2006,,,,D,,,,,
B17B0263,001,28-07-2006,,,,D,,,,,
B17B0263,001,14-08-2006,,,,D,,,,,
B17B0263,001,28-08-2006,,,,D,,,,,
B17B0263,001,14-09-2006,,,,D,,,,,
B17B0263,001,28-09-2006,,,,D,,,,,
B17B0263,001,14-10-2006,,,,D,,,,,
B17B0263,001,28-10-2006,,,,D,,,,,
B17B0263,001,14-11-2006,,,,D,,,,,
B17B0263,001,28-11-2006,215,167,1458,,,,,,
B17B0263,001,14-12-2006,168,120,1505,,,,,,
B17B0263,001,28-12-2006,167,119,1506,,,,,,
B17B0263,001,14-01-2007,125,77,1548,,,,,,
B17B0263,001,28-01-2007,110,62,1563,,,,,,
B17B0263,001,14-02-2007,102,54,1571,,,,,,
B17B0263,001,28-02-2007,90,42,1583,,,,,,
B17B0263,001,14-03-2007,114,66,1559,,,,,,
B17B0263,001,28-03-2007,144,96,1529,,,,,,
B17B0263,001,14-04-2007,162,114,1511,,,,,,
B17B0263,001,28-04-2007,185,137,1488,,,,,,
B17B0263,001,14-05-2007,181,133,1492,,,,,,
B17B0263,001,28-05-2007,152,104,1521,,,,,,
B17B0263,001,14-06-2007,200,152,1473,,,,,,
B17B0263,001,28-06-2007,203,155,1470,,,,,,
B17B0263,001,14-07-2007,188,140,1485,,,,,,
B17B0263,001,28-07-2007,188,140,1485,,,,,,
B17B0263,001,14-08-2007,200,152,1473,,,,,,
B17B0263,001,28-08-2007,214,166,1459,,,,,,
B17B0263,001,14-09-2007,214,166,1459,,,,,,
B17B0263,001,28-09-2007,215,167,1458,,,,,,
B17B0263,001,14-10-2007,189,141,1484,,,,,,
B17B0263,001,28-10-2007,194,146,1479,,,,,,
B17B0263,001,14-11-2007,121,73,1552,,,,,,
B17B0263,001,28-11-2007,151,103,1522,,,,,,
B17B0263,001,14-12-2007,118,70,1555,,,,,,
B17B0263,001,28-12-2007,144,96,1529,,,,,,
B17B0263,001,14-01-2008,141,93,1532,,,,,,
B17B0263,001,28-01-2008,100,52,1573,,,,,,
B17B0263,001,14-02-2008,120,72,1553,,,,,,
B17B0263,001,28-02-2008,124,76,1549,,,,,,
B17B0263,001,14-03-2008,118,70,1555,,,,,,
B17B0263,001,28-03-2008,104,56,1569,,,,,,
B17B0263,001,14-04-2008,132,84,1541,,,,,,
B17B0263,001,28-04-2008,155,107,1518,,,,,,
B17B0263,001,15-05-2008,180,132,1493,,,,,,
B17B0263,001,28-05-2008,201,153,1472,,,,,,
B17B0263,001,14-06-2008,222,174,1451,,,,,,
B17B0263,001,28-06-2008,,,,D,,,,,
B17B0263,001,14-07-2008,,,,D,,,,,
B17B0263,001,28-07-2008,212,164,1461,,,,,,
B17B0263,001,14-08-2008,215,167,1458,,,,,,
B17B0263,001,28-08-2008,210,162,1463,,,,,,
B17B0263,001,14-09-2008,225,177,1448,,,,,,
B17B0263,001,28-09-2008,,,,D,,,,,
B17B0263,001,14-10-2008,186,138,1487,,,,,,
B17B0263,001,28-10-2008,178,130,1495,,,,,,
B17B0263,001,14-11-2008,142,94,1531,,,,,,
B17B0263,001,28-11-2008,130,82,1543,,,,,,
B17B0263,001,14-12-2008,151,103,1522,,,,,,
B17B0263,001,28-12-2008,168,120,1505,,,,,,
B17B0263,001,14-01-2009,160,112,1513,,,,,,
B17B0263,001,28-01-2009,140,92,1533,,,,,,
B17B0263,001,14-02-2009,120,72,1553,,,,,,
B17B0263,001,28-02-2009,130,82,1543,,,,,,
B17B0263,001,14-03-2009,128,80,1545,,,,,,
B17B0263,001,28-03-2009,129,81,1544,,,,,,
B17B0263,001,14-04-2009,161,113,1512,,,,,,
B17B0263,001,28-04-2009,184,136,1489,,,,,,
B17B0263,001,14-05-2009,198,150,1475,,,,,,
B17B0263,001,28-05-2009,194,146,1479,,,,,,
B17B0263,001,14-06-2009,208,160,1465,,,,,,
B17B0263,001,28-06-2009,218,170,1455,,,,,,
B17B0263,001,14-07-2009,220,172,1453,,,,,,
B17B0263,001,28-07-2009,222,174,1451,,,,,,
B17B0263,001,14-08-2009,,,,D,,,,,
B17B0263,001,28-08-2009,,,,D,,,,,
B17B0263,001,14-09-2009,,,,D,,,,,
B17B0263,001,28-09-2009,,,,D,,,,,
B17B0263,001,14-10-2009,,,,D,,,,,
B17B0263,001,28-10-2009,,,,D,,,,,
B17B0263,001,14-11-2009,,,,D,,,,,
B17B0263,001,28-11-2009,199,151,1474,,,,,,
B17B0263,001,14-12-2009,178,130,1495,,,,,,
B17B0263,001,28-12-2009,141,93,1532,,,,,,
B17B0263,001,14-01-2010,170,122,1503,,,,,,
B17B0263,001,28-01-2010,154,106,1519,,,,,,
B17B0263,001,14-02-2010,158,110,1515,,,,,,
B17B0263,001,28-02-2010,110,62,1563,,,,,,
B17B0263,001,14-03-2010,131,83,1542,,,,,,
B17B0263,001,28-03-2010,141,93,1532,,,,,,
B17B0263,001,14-04-2010,152,104,1521,,,,,,
B17B0263,001,28-04-2010,178,130,1495,,,,,,
B17B0263,001,14-05-2010,164,116,1509,,,,,,
B17B0263,001,28-05-2010,188,140,1485,,,,,,
B17B0263,001,14-06-2010,200,152,1473,,,,,,
B17B0263,001,28-06-2010,220,172,1453,,,,,,
B17B0263,001,14-07-2010,228,180,1445,,,,,,
B17B0263,001,28-07-2010,,,,D,,,,,
B17B0263,001,14-08-2010,,,,D,,,,,
B17B0263,001,28-08-2010,219,171,1454,,,,,,
B17B0263,001,14-09-2010,209,161,1464,,,,,,
B17B0263,001,28-09-2010,180,132,1493,,,,,,
B17B0263,001,14-10-2010,190,142,1483,,,,,,
B17B0263,001,28-10-2010,159,111,1514,,,,,,
B17B0263,001,14-11-2010,138,90,1535,,,,,,
B17B0263,001,28-11-2010,160,112,1513,,,,,,
B17B0263,001,14-12-2010,132,84,1541,,,,,,
B17B0263,001,28-12-2010,163,115,1510,,,,,,
B17B0263,001,14-01-2011,119,71,1554,,,,,,
B17B0263,001,28-01-2011,125,77,1548,,,,,,
B17B0263,001,14-02-2011,128,80,1545,,,,,,
B17B0263,001,28-02-2011,149,101,1524,,,,,,
B17B0263,001,14-03-2011,159,111,1514,,,,,,
B17B0263,001,28-03-2011,174,126,1499,,,,,,
B17B0263,001,14-05-2011,219,171,1454,,,,,,
B17B0263,001,28-05-2011,,,,D,,,,,
B17B0263,001,14-06-2011,,,,D,,,,,
B17B0263,001,28-06-2011,,,,D,,,,,
B17B0263,001,14-07-2011,,,,D,,,,,
B17B0263,001,28-07-2011,209,161,1464,,,,,,
B17B0263,001,14-08-2011,189,141,1484,,,,,,
B17B0263,001,28-08-2011,198,150,1475,,,,,,
B17B0263,001,14-09-2011,171,123,1502,,,,,,
B17B0263,001,28-09-2011,192,144,1481,,,,,,
B17B0263,001,14-10-2011,158,110,1515,,,,,,
B17B0263,001,28-10-2011,172,124,1501,,,,,,
B17B0263,001,14-11-2011,192,144,1481,,,,,,
B17B0263,001,28-11-2011,201,153,1472,,,,,,
B17B0263,001,14-12-2011,128,80,1545,,,,,,
B17B0263,001,28-12-2011,119,71,1554,,,,,,
B17B0263,001,14-01-2012,115,67,1558,,,,,,
B17B0263,001,28-01-2012,118,70,1555,,,,,,
B17B0263,001,14-02-2012,148,100,1525,,,,,,
B17B0263,001,28-02-2012,128,80,1545,,,,,,
B17B0263,001,19-03-2012,154,106,1519,,,,,,
B17B0263,001,28-03-2012,164,116,1509,,,,,,
B17B0263,001,14-04-2012,163,115,1510,,,,,,
B17B0263,001,28-04-2012,154,106,1519,,,,,,
B17B0263,001,11-05-2012,157,109,1516,,,,,,
B17B0263,001,29-05-2012,,,,N,Gestopt met de opnames,,,,
