Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
B12B0167,005,29-07-1997,581,511,419,,,,,,
B12B0167,005,14-08-1997,589,519,411,,,,,,
B12B0167,005,28-08-1997,588,518,412,,,,,,
B12B0167,005,15-09-1997,594,524,406,,,,,,
B12B0167,005,29-09-1997,600,530,400,,,,,,
B12B0167,005,13-10-1997,596,526,404,,,,,,
B12B0167,005,27-10-1997,592,522,408,,,,,,
B12B0167,005,14-11-1997,596,526,404,,,,,,
B12B0167,005,01-12-1997,598,528,402,,,,,,
B12B0167,005,15-12-1997,582,512,418,,,,,,
B12B0167,005,27-12-1997,576,506,424,,,,,,
B12B0167,005,13-01-1998,549,479,451,,,,,,
B12B0167,005,27-01-1998,543,473,457,,,,,,
B12B0167,005,13-02-1998,555,485,445,,,,,,
B12B0167,005,27-02-1998,561,491,439,,,,,,
B12B0167,005,13-03-1998,527,457,473,,,,,,
B12B0167,005,27-03-1998,540,470,460,,,,,,
B12B0167,005,14-04-1998,520,450,480,,,,,,
B12B0167,005,27-04-1998,526,456,474,,,,,,
B12B0167,005,14-05-1998,545,475,455,,,,,,
B12B0167,005,29-05-1998,558,488,442,,,,,,
B12B0167,005,15-06-1998,541,471,459,,,,,,
B12B0167,005,30-06-1998,550,480,450,,,,,,
B12B0167,005,15-07-1998,556,486,444,,,,,,
B12B0167,005,29-07-1998,560,490,440,,,,,,
B12B0167,005,14-08-1998,565,495,435,,,,,,
B12B0167,005,28-08-1998,550,480,450,,,,,,
B12B0167,005,14-09-1998,545,475,455,,,,,,
B12B0167,005,28-09-1998,535,465,465,,,,,,
B12B0167,005,15-10-1998,516,446,484,,,,,,
B12B0167,005,29-10-1998,477,407,523,,,,,,
B12B0167,005,13-11-1998,473,403,527,,,,,,
B12B0167,005,27-11-1998,501,431,499,,,,,,
B12B0167,005,14-12-1998,504,434,496,,,,,,
B12B0167,005,28-12-1998,477,407,523,,,,,,
B12B0167,005,15-01-1999,490,420,510,,,,,,
B12B0167,005,29-01-1999,488,418,512,,,,,,
B12B0167,005,13-02-1999,505,435,495,,,,,,
B12B0167,005,01-03-1999,485,415,515,,,,,,
B12B0167,005,15-03-1999,494,424,506,,,,,,
B12B0167,005,29-03-1999,509,439,491,,,,,,
B12B0167,005,14-04-1999,516,446,484,,,,,,
B12B0167,005,28-04-1999,524,454,476,,,,,,
B12B0167,005,12-05-1999,535,465,465,,,,,,
B12B0167,005,28-05-1999,548,478,452,,,,,,
B12B0167,005,14-06-1999,555,485,445,,,,,,
B12B0167,005,29-06-1999,564,494,436,,,,,,
B12B0167,005,13-07-1999,532,462,468,,,,,,
B12B0167,005,28-07-1999,564,494,436,,,,,,
B12B0167,005,13-08-1999,570,500,430,,,,,,
B12B0167,005,27-08-1999,572,502,428,,,,,,
B12B0167,005,14-09-1999,582,512,418,,,,,,
B12B0167,005,28-09-1999,573,503,427,,,,,,
B12B0167,005,11-10-1999,564,494,436,,CONTROLE,,,,
B12B0167,005,14-10-1999,564,494,436,,,,,,
B12B0167,005,28-10-1999,575,505,425,,,,,,
B12B0167,005,15-11-1999,579,509,421,,,,,,
B12B0167,005,29-11-1999,556,486,444,,,,,,
B12B0167,005,14-12-1999,513,443,487,,,,,,
B12B0167,005,28-12-1999,493,423,507,,,,,,
B12B0167,005,14-01-2000,507,437,493,,,,,,
B12B0167,005,28-01-2000,522,452,478,,,,,,
B12B0167,005,14-02-2000,503,433,497,,,,,,
B12B0167,005,28-02-2000,508,438,492,,,,,,
B12B0167,005,13-03-2000,483,413,517,,,,,,
B12B0167,005,27-03-2000,499,429,501,,,,,,
B12B0167,005,14-04-2000,523,453,477,,,,,,
B12B0167,005,28-04-2000,525,455,475,,,,,,
B12B0167,005,15-05-2000,543,473,457,,,,,,
B12B0167,005,29-05-2000,537,467,463,,,,,,
B12B0167,005,14-06-2000,550,480,450,,,,,,
B12B0167,005,28-06-2000,560,490,440,,,,,,
B12B0167,005,12-07-2000,556,486,444,,,,,,
B12B0167,005,27-07-2000,566,496,434,,,,,,
B12B0167,005,15-08-2000,565,495,435,,,,,,
B12B0167,005,28-08-2000,571,501,429,,,,,,
B12B0167,005,15-09-2000,570,500,430,,,,,,
B12B0167,005,28-09-2000,565,495,435,,,,,,
B12B0167,005,16-10-2000,562,492,438,,,,,,
B12B0167,005,27-10-2000,565,495,435,,,,,,
B12B0167,005,14-11-2000,533,463,467,,,,,,
B12B0167,005,27-11-2000,532,462,468,,,,,,
B12B0167,005,14-12-2000,519,449,481,,,,,,
B12B0167,005,28-12-2000,527,457,473,,,,,,
B12B0167,005,14-01-2001,515,445,485,,,,,,
B12B0167,005,29-01-2001,519,449,481,,,,,,
B12B0167,005,14-02-2001,501,431,499,,,,,,
B12B0167,005,28-02-2001,517,447,483,,,,,,
B12B0167,005,13-03-2001,528,458,472,,,,,,
B12B0167,005,28-03-2001,520,450,480,,,,,,
B12B0167,005,13-04-2001,532,462,468,,,,,,
B12B0167,005,26-04-2001,533,463,467,,,,,,
B12B0167,005,15-05-2001,539,469,461,,,,,,
B12B0167,005,28-05-2001,548,478,452,,,,,,
B12B0167,005,15-06-2001,556,486,444,,,,,,
B12B0167,005,29-06-2001,562,492,438,,,,,,
B12B0167,005,13-07-2001,569,499,431,,,,,,
B12B0167,005,26-07-2001,562,492,438,,,,,,
B12B0167,005,14-08-2001,544,474,456,,,,,,
B12B0167,005,28-08-2001,554,484,446,,,,,,
B12B0167,005,13-09-2001,541,471,459,,,,,,
B12B0167,005,27-09-2001,498,428,502,,,,,,
B12B0167,005,15-10-2001,506,436,494,,,,,,
B12B0167,005,30-10-2001,517,447,483,,,,,,
B12B0167,005,14-11-2001,500,430,500,,,,,,
B12B0167,005,28-11-2001,499,429,501,,,,,,
B12B0167,005,13-12-2001,496,426,504,,,,,,
B12B0167,005,27-12-2001,482,412,518,,,,,,
B12B0167,005,14-01-2002,499,429,501,,,,,,
B12B0167,005,14-02-2002,470,400,530,,,,,,
B12B0167,005,28-02-2002,452,382,548,,,,,,
B12B0167,005,13-03-2002,492,422,508,,,,,,
B12B0167,005,28-03-2002,509,439,491,,,,,,
B12B0167,005,15-04-2002,529,459,471,,,,,,
B12B0167,005,29-04-2002,525,455,475,,,,,,
B12B0167,005,13-05-2002,520,450,480,,,,,,
B12B0167,005,28-05-2002,540,470,460,,,,,,
B12B0167,005,13-06-2002,549,479,451,,,,,,
B12B0167,005,27-06-2002,553,483,447,,,,,,
B12B0167,005,15-07-2002,560,490,440,,,,,,
B12B0167,005,29-07-2002,569,499,431,,,,,,
B12B0167,005,14-08-2002,557,487,443,,,,,,
B12B0167,005,28-08-2002,548,478,452,,,,,,
B12B0167,005,13-09-2002,560,490,440,,,,,,
B12B0167,005,27-09-2002,569,499,431,,,,,,
B12B0167,005,14-10-2002,573,503,427,,,,,,
B12B0167,005,28-10-2002,559,489,441,,,,,,
B12B0167,005,14-11-2002,521,451,479,,,,,,
B12B0167,005,28-11-2002,528,458,472,,,,,,
B12B0167,005,13-12-2002,541,471,459,,,,,,
B12B0167,005,27-12-2002,537,467,463,,,,,,
B12B0167,005,14-01-2003,513,443,487,,,,,,
B12B0167,005,28-01-2003,514,444,486,,,,,,
B12B0167,005,14-02-2003,520,450,480,,,,,,
B12B0167,005,28-02-2003,537,467,463,,,,,,
B12B0167,005,14-03-2003,528,458,472,,,,,,
B12B0167,005,28-03-2003,542,472,458,,,,,,
B12B0167,005,14-04-2003,553,483,447,,,,,,
B12B0167,005,28-04-2003,559,489,441,,,,,,
B12B0167,005,13-05-2003,564,494,436,,,,,,
B12B0167,005,28-05-2003,553,483,447,,,,,,
B12B0167,005,13-06-2003,566,496,434,,,,,,
B12B0167,005,26-06-2003,575,505,425,,,,,,
B12B0167,005,14-07-2003,581,511,419,,,,,,
B12B0167,005,28-07-2003,589,519,411,,,,,,
B12B0167,005,14-08-2003,595,525,405,,,,,,
B12B0167,005,29-08-2003,601,531,399,,,,,,
B12B0167,005,15-09-2003,597,527,403,,,,,,
B12B0167,005,29-09-2003,599,529,401,,,,,,
B12B0167,005,14-10-2003,584,514,416,,,,,,
B12B0167,005,27-10-2003,588,518,412,,,,,,
B12B0167,005,14-11-2003,591,521,409,,,,,,
B12B0167,005,28-11-2003,580,510,420,,,,,,
B12B0167,005,15-12-2003,569,499,431,,,,,,
B12B0167,005,29-12-2003,548,478,452,,,,,,
B12B0167,005,16-01-2004,530,460,470,,,,,,
B12B0167,005,28-01-2004,521,451,479,,,,,,
B12B0167,005,13-02-2004,486,416,514,,,,,,
B12B0167,005,27-02-2004,509,439,491,,,,,,
B12B0167,005,14-03-2004,530,460,470,,,,,,
B12B0167,005,29-03-2004,526,456,474,,,,,,
B12B0167,005,15-04-2004,528,458,472,,,,,,
B12B0167,005,27-04-2004,540,470,460,,,,,,
B12B0167,005,13-05-2004,553,483,447,,,,,,
B12B0167,005,28-05-2004,563,493,437,,,,,,
B12B0167,005,15-06-2004,573,503,427,,,,,,
B12B0167,005,28-06-2004,561,491,439,,,,,,
B12B0167,005,14-07-2004,564,494,436,,,,,,
B12B0167,005,28-07-2004,549,479,451,,,,,,
B12B0167,005,12-08-2004,568,498,432,,,,,,
B12B0167,005,27-08-2004,547,477,453,,,,,,
B12B0167,005,14-09-2004,551,481,449,,,,,,
B12B0167,005,28-09-2004,545,475,455,,,,,,
B12B0167,005,13-10-2004,548,478,452,,,,,,
B12B0167,005,27-10-2004,540,470,460,,,,,,
B12B0167,005,15-11-2004,536,466,464,,,,,,
B12B0167,005,29-11-2004,524,454,476,,,,,,
B12B0167,005,14-12-2004,537,467,463,,,,,,
B12B0167,005,28-12-2004,532,462,468,,,,,,
B12B0167,005,14-01-2005,529,459,471,,,,,,
B12B0167,005,28-01-2005,517,447,483,,,,,,
B12B0167,005,14-02-2005,512,442,488,,,,,,
B12B0167,005,28-02-2005,517,447,483,,,,,,
B12B0167,005,15-03-2005,511,441,489,,,,,,
B12B0167,005,29-03-2005,528,458,472,,,,,,
B12B0167,005,14-04-2005,538,468,462,,,,,,
B12B0167,005,28-04-2005,545,475,455,,,,,,
B12B0167,005,13-05-2005,546,476,454,,,,,,
B12B0167,005,27-05-2005,550,480,450,,,,,,
B12B0167,005,14-06-2005,559,489,441,,,,,,
B12B0167,005,28-06-2005,570,500,430,,,,,,
B12B0167,005,14-07-2005,575,505,425,,,,,,
B12B0167,005,28-07-2005,577,507,423,,,,,,
B12B0167,005,15-08-2005,538,468,462,,,,,,
B12B0167,005,29-08-2005,561,491,439,,,,,,
B12B0167,005,14-09-2005,575,505,425,,,,,,
B12B0167,005,28-09-2005,580,510,420,,,,,,
B12B0167,005,14-10-2005,581,511,419,,,,,,
B12B0167,005,28-10-2005,574,504,426,,,,,,
B12B0167,005,14-11-2005,576,506,424,,,,,,
B12B0167,005,27-11-2005,559,489,441,,,,,,
B12B0167,005,14-12-2005,558,488,442,,,,,,
B12B0167,005,27-12-2005,551,481,449,,,,,,
B12B0167,005,13-01-2006,553,483,447,,,,,,
B12B0167,005,27-01-2006,555,485,445,,,,,,
B12B0167,005,13-02-2006,558,488,442,,,,,,
B12B0167,005,27-02-2006,557,487,443,,,,,,
B12B0167,005,14-03-2006,548,478,452,,,,,,
B12B0167,005,28-03-2006,550,480,450,,,,,,
B12B0167,005,13-04-2006,542,472,458,,,,,,
B12B0167,005,28-04-2006,555,485,445,,,,,,
B12B0167,005,15-05-2006,568,498,432,,,,,,
B12B0167,005,29-05-2006,565,495,435,,,,,,
B12B0167,005,15-06-2006,574,504,426,,,,,,
B12B0167,005,28-06-2006,583,513,417,,,,,,
B12B0167,005,14-07-2006,593,523,407,,,,,,
B12B0167,005,27-07-2006,601,530,395,,,,,,
B12B0167,005,15-08-2006,597,526,399,,,,,,
B12B0167,005,28-08-2006,567,496,429,,,,,,
B12B0167,005,14-09-2006,569,498,427,,,,,,
B12B0167,005,28-09-2006,580,509,416,,,,,,
B12B0167,005,13-10-2006,584,513,412,,,,,,
B12B0167,005,27-10-2006,585,514,411,,,,,,
B12B0167,005,14-11-2006,573,502,423,,,,,,
B12B0167,005,28-11-2006,562,491,434,,,,,,
B12B0167,005,14-12-2006,550,479,446,,,,,,
B12B0167,005,28-12-2006,553,482,443,,,,,,
B12B0167,005,12-01-2007,533,462,463,,,,,,
B12B0167,005,30-01-2007,510,439,486,,,,,,
B12B0167,005,15-02-2007,513,442,483,,,,,,
B12B0167,005,28-02-2007,500,429,496,,,,,,
B12B0167,005,14-03-2007,495,424,501,,,,,,
B12B0167,005,28-03-2007,515,444,481,,,,,,
B12B0167,005,12-04-2007,535,464,461,,,,,,
B12B0167,005,27-04-2007,551,480,445,,,,,,
B12B0167,005,14-05-2007,558,487,438,,,,,,
B12B0167,005,29-05-2007,564,493,432,,,,,,
B12B0167,005,14-06-2007,568,497,428,,,,,,
B12B0167,005,28-06-2007,568,497,428,,,,,,
B12B0167,005,12-07-2007,549,478,447,,,,,,
B12B0167,005,26-07-2007,547,476,449,,,,,,
B12B0167,005,14-08-2007,554,483,442,,,,,,
B12B0167,005,28-08-2007,561,490,435,,,,,,
B12B0167,005,14-09-2007,568,497,428,,,,,,
B12B0167,005,27-09-2007,570,499,426,,,,,,
B12B0167,005,15-10-2007,559,488,437,,,,,,
B12B0167,005,29-10-2007,559,488,437,,,,,,
B12B0167,005,14-11-2007,540,469,456,,,,,,
B12B0167,005,28-11-2007,538,467,458,,,,,,
B12B0167,005,14-12-2007,510,439,486,,,,,,
B12B0167,005,28-12-2007,529,458,467,,,,,,
B12B0167,005,14-01-2008,533,462,463,,,,,,
B12B0167,005,28-01-2008,491,420,505,,,,,,
B12B0167,005,15-02-2008,512,441,484,,,,,,
B12B0167,005,28-02-2008,521,450,475,,,,,,
B12B0167,005,28-03-2008,502,431,494,,,,,,
B12B0167,005,14-04-2008,516,445,480,,,,,,
B12B0167,005,28-04-2008,530,459,466,,,,,,
B12B0167,005,14-05-2008,543,472,453,,,,,,
B12B0167,005,28-05-2008,555,484,441,,,,,,
B12B0167,005,13-06-2008,566,495,430,,,,,,
B12B0167,005,26-06-2008,575,504,421,,,,,,
B12B0167,005,15-07-2008,584,513,412,,,,,,
B12B0167,005,28-07-2008,578,507,418,,,,,,
B12B0167,005,14-08-2008,576,505,420,,,,,,
B12B0167,005,28-08-2008,570,499,426,,,,,,
B12B0167,005,15-09-2008,585,514,411,,,,,,
B12B0167,005,29-09-2008,589,518,407,,,,,,
B12B0167,005,14-10-2008,562,491,434,,,,,,
B12B0167,005,28-10-2008,561,490,435,,,,,,
B12B0167,005,13-11-2008,546,475,450,,,,,,
B12B0167,005,28-11-2008,526,455,470,,,,,,
B12B0167,005,14-12-2008,530,459,466,,,,,,
B12B0167,005,28-12-2008,540,469,456,,,,,,
B12B0167,005,14-01-2009,551,480,445,,,,,,
B12B0167,005,28-01-2009,535,464,461,,,,,,
B12B0167,005,13-02-2009,536,465,460,,,,,,
B12B0167,005,27-02-2009,526,455,470,,,,,,
B12B0167,005,13-03-2009,522,451,474,,,,,,
B12B0167,005,27-03-2009,528,457,468,,,,,,
B12B0167,005,14-04-2009,543,472,453,,,,,,
B12B0167,005,28-04-2009,554,483,442,,,,,,
B12B0167,005,14-05-2009,561,490,435,,,,,,
B12B0167,005,28-05-2009,551,480,445,,,,,,
B12B0167,005,15-06-2009,558,487,438,,,,,,
B12B0167,005,28-06-2009,567,496,429,,,,,,
B12B0167,005,14-07-2009,566,495,430,,,,,,
B12B0167,005,28-07-2009,573,502,423,,,,,,
B12B0167,005,13-08-2009,580,509,416,,,,,,
B12B0167,005,27-08-2009,586,515,410,,,,,,
B12B0167,005,14-09-2009,584,513,412,,,,,,
B12B0167,005,28-09-2009,592,521,404,,,,,,
B12B0167,005,14-10-2009,591,520,405,,,,,,
B12B0167,005,28-10-2009,591,520,405,,,,,,
B12B0167,005,13-11-2009,579,508,417,,,,,,
B12B0167,005,26-11-2009,561,490,435,,,,,,
B12B0167,005,14-12-2009,545,474,451,,,,,,
B12B0167,005,15-01-2010,544,473,452,,,,,,
B12B0167,005,16-01-2010,544,473,452,,,,,,
B12B0167,005,17-01-2010,543,472,453,,,,,,
B12B0167,005,18-01-2010,545,474,451,,,,,,
B12B0167,005,19-01-2010,541,470,455,,,,,,
B12B0167,005,20-01-2010,536,465,460,,,,,,
B12B0167,005,21-01-2010,535,464,461,,,,,,
B12B0167,005,22-01-2010,535,464,461,,,,,,
B12B0167,005,23-01-2010,535,464,461,,,,,,
B12B0167,005,24-01-2010,536,465,460,,,,,,
B12B0167,005,25-01-2010,538,467,458,,,,,,
B12B0167,005,26-01-2010,540,469,456,,,,,,
B12B0167,005,27-01-2010,540,469,456,,,,,,
B12B0167,005,28-01-2010,539,468,457,,,,,,
B12B0167,005,29-01-2010,538,467,458,,,,,,
B12B0167,005,30-01-2010,541,470,455,,,,,,
B12B0167,005,31-01-2010,543,472,453,,,,,,
B12B0167,005,01-02-2010,545,474,451,,,,,,
B12B0167,005,02-02-2010,544,473,452,,,,,,
B12B0167,005,03-02-2010,541,470,455,,,,,,
B12B0167,005,04-02-2010,538,467,458,,,,,,
B12B0167,005,05-02-2010,534,463,462,,,,,,
B12B0167,005,06-02-2010,530,459,466,,,,,,
B12B0167,005,07-02-2010,528,457,468,,,,,,
B12B0167,005,08-02-2010,525,454,471,,,,,,
B12B0167,005,09-02-2010,526,455,470,,,,,,
B12B0167,005,10-02-2010,528,457,468,,,,,,
B12B0167,005,11-02-2010,530,459,466,,,,,,
B12B0167,005,12-02-2010,532,461,464,,,,,,
B12B0167,005,13-02-2010,534,463,462,,,,,,
B12B0167,005,14-02-2010,535,464,461,,,,,,
B12B0167,005,15-02-2010,535,464,461,,,,,,
B12B0167,005,16-02-2010,537,466,459,,,,,,
B12B0167,005,17-02-2010,538,467,458,,,,,,
B12B0167,005,18-02-2010,539,468,457,,,,,,
B12B0167,005,19-02-2010,541,470,455,,,,,,
B12B0167,005,20-02-2010,541,470,455,,,,,,
B12B0167,005,21-02-2010,542,471,454,,,,,,
B12B0167,005,22-02-2010,541,470,455,,,,,,
B12B0167,005,23-02-2010,537,466,459,,,,,,
B12B0167,005,24-02-2010,532,461,464,,,,,,
B12B0167,005,25-02-2010,530,459,466,,,,,,
B12B0167,005,26-02-2010,527,456,469,,,,,,
B12B0167,005,27-02-2010,527,456,469,,,,,,
B12B0167,005,28-02-2010,523,452,473,,,,,,
B12B0167,005,01-03-2010,524,453,472,,,,,,
B12B0167,005,02-03-2010,523,452,473,,,,,,
B12B0167,005,03-03-2010,523,452,473,,,,,,
B12B0167,005,04-03-2010,522,451,474,,,,,,
B12B0167,005,05-03-2010,524,453,472,,,,,,
B12B0167,005,06-03-2010,523,452,473,,,,,,
B12B0167,005,07-03-2010,524,453,472,,,,,,
B12B0167,005,08-03-2010,523,452,473,,,,,,
B12B0167,005,09-03-2010,524,453,472,,,,,,
B12B0167,005,10-03-2010,524,453,472,,,,,,
B12B0167,005,11-03-2010,525,454,471,,,,,,
B12B0167,005,12-03-2010,526,455,470,,,,,,
B12B0167,005,13-03-2010,528,457,468,,,,,,
B12B0167,005,14-03-2010,529,458,467,,,,,,
B12B0167,005,15-03-2010,529,458,467,,,,,,
B12B0167,005,16-03-2010,530,459,466,,,,,,
