Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
B17B0261,002,14-03-2003,50,6,1430,,,,,,
B17B0261,002,28-03-2003,75,31,1405,,,,,,
B17B0261,002,14-04-2003,84,40,1396,,,,,,
B17B0261,002,28-04-2003,87,43,1393,,,,,,
B17B0261,002,14-05-2003,78,34,1402,,,,,,
B17B0261,002,28-05-2003,74,30,1406,,,,,,
B17B0261,002,14-06-2003,97,53,1383,,,,,,
B17B0261,002,28-06-2003,105,61,1375,,,,,,
B17B0261,002,14-07-2003,106,62,1374,,,,,,
B17B0261,002,28-07-2003,114,70,1366,,,,,,
B17B0261,002,14-08-2003,121,77,1359,,,,,,
B17B0261,002,28-08-2003,132,88,1348,,,,,,
B17B0261,002,14-09-2003,125,81,1355,,,,,,
B17B0261,002,28-09-2003,109,65,1371,,,,,,
B17B0261,002,14-10-2003,115,71,1365,,,,,,
B17B0261,002,28-10-2003,116,72,1364,,,,,,
B17B0261,002,14-11-2003,115,71,1365,,,,,,
B17B0261,002,28-11-2003,95,51,1385,,,,,,
B17B0261,002,14-12-2003,62,18,1418,,,,,,
B17B0261,002,28-12-2003,61,17,1419,,,,,,
B17B0261,002,14-01-2004,60,16,1420,,,,,,
B17B0261,002,28-01-2004,50,6,1430,,,,,,
B17B0261,002,14-02-2004,40,-4,1440,,,,,,
B17B0261,002,28-02-2004,50,6,1430,,,,,,
B17B0261,002,14-03-2004,58,14,1422,,,,,,
B17B0261,002,28-03-2004,57,13,1423,,,,,,
B17B0261,002,14-04-2004,56,12,1424,,,,,,
B17B0261,002,28-04-2004,80,36,1400,,,,,,
B17B0261,002,14-05-2004,85,41,1395,,,,,,
B17B0261,002,28-05-2004,91,47,1389,,,,,,
B17B0261,002,14-06-2004,100,56,1380,,,,,,
B17B0261,002,28-06-2004,70,26,1410,,,,,,
B17B0261,002,14-07-2004,75,31,1405,,,,,,
B17B0261,002,28-07-2004,72,28,1408,,,,,,
B17B0261,002,14-08-2004,62,18,1418,,,,,,
B17B0261,002,28-08-2004,41,-3,1439,,,,,,
B17B0261,002,14-09-2004,65,21,1415,,,,,,
B17B0261,002,28-09-2004,50,6,1430,,,,,,
B17B0261,002,14-10-2004,72,28,1408,,,,,,
B17B0261,002,28-10-2004,52,8,1428,,,,,,
B17B0261,002,14-11-2004,46,2,1434,,,,,,
B17B0261,002,28-11-2004,40,-4,1440,,,,,,
B17B0261,002,14-12-2004,45,1,1435,,,,,,
B17B0261,002,28-12-2004,41,-3,1439,,,,,,
B17B0261,002,14-01-2005,45,1,1435,,,,,,
B17B0261,002,28-01-2005,39,-5,1441,,,,,,
B17B0261,002,14-02-2005,35,-9,1445,,,,,,
B17B0261,002,28-02-2005,45,1,1435,,,,,,
B17B0261,002,14-03-2005,36,-8,1444,,,,,,
B17B0261,002,28-03-2005,55,11,1425,,,,,,
B17B0261,002,14-04-2005,58,14,1422,,,,,,
B17B0261,002,28-04-2005,45,1,1435,,,,,,
B17B0261,002,14-05-2005,55,11,1425,,,,,,
B17B0261,002,28-05-2005,72,28,1408,,,,,,
B17B0261,002,14-06-2005,64,20,1416,,,,,,
B17B0261,002,28-06-2005,80,36,1400,,,,,,
B17B0261,002,14-07-2005,96,52,1384,,,,,,
B17B0261,002,28-07-2005,90,46,1390,,,,,,
B17B0261,002,14-08-2005,76,32,1404,,,,,,
B17B0261,002,28-08-2005,95,51,1385,,,,,,
B17B0261,002,14-09-2005,104,60,1376,,,,,,
B17B0261,002,28-09-2005,95,51,1385,,,,,,
B17B0261,002,14-10-2005,105,61,1375,,,,,,
B17B0261,002,28-10-2005,72,28,1408,,,,,,
B17B0261,002,14-11-2005,75,31,1405,,,,,,
B17B0261,002,28-11-2005,71,27,1409,,,,,,
B17B0261,002,14-12-2005,75,31,1405,,,,,,
B17B0261,002,28-12-2005,56,12,1424,,,,,,
B17B0261,002,14-01-2006,60,16,1420,,,,,,
B17B0261,002,28-01-2006,60,16,1420,,,,,,
B17B0261,002,14-02-2006,56,12,1424,,,,,,
B17B0261,002,28-02-2006,55,11,1425,,,,,,
B17B0261,002,14-03-2006,54,10,1426,,,,,,
B17B0261,002,28-03-2006,55,11,1425,,,,,,
B17B0261,002,14-04-2006,53,9,1427,,,,,,
B17B0261,002,28-04-2006,55,11,1425,,,,,,
B17B0261,002,14-05-2006,65,21,1415,,,,,,
B17B0261,002,28-05-2006,50,6,1430,,,,,,
B17B0261,002,14-06-2006,62,18,1418,,,,,,
B17B0261,002,28-06-2006,61,17,1419,,,,,,
B17B0261,002,14-07-2006,80,36,1400,,,,,,
B17B0261,002,28-07-2006,95,51,1385,,,,,,
B17B0261,002,14-08-2006,70,26,1410,,,,,,
B17B0261,002,28-08-2006,65,21,1415,,,,,,
B17B0261,002,14-09-2006,68,24,1412,,,,,,
B17B0261,002,28-09-2006,78,34,1402,,,,,,
B17B0261,002,14-10-2006,77,33,1403,,,,,,
B17B0261,002,28-10-2006,74,30,1406,,,,,,
B17B0261,002,14-11-2006,69,25,1411,,,,,,
B17B0261,002,28-11-2006,59,15,1421,,,,,,
B17B0261,002,14-12-2006,50,6,1430,,,,,,
B17B0261,002,28-12-2006,49,5,1431,,,,,,
B17B0261,002,14-01-2007,45,1,1435,,,,,,
B17B0261,002,28-01-2007,44,0,1436,,,,,,
B17B0261,002,14-02-2007,41,-3,1439,,,,,,
B17B0261,002,28-02-2007,36,-8,1444,,,,,,
B17B0261,002,14-03-2007,41,-3,1439,,,,,,
B17B0261,002,28-03-2007,47,3,1433,,,,,,
B17B0261,002,14-04-2007,48,4,1432,,,,,,
B17B0261,002,28-04-2007,53,9,1427,,,,,,
B17B0261,002,14-05-2007,48,4,1432,,,,,,
B17B0261,002,28-05-2007,43,-1,1437,,,,,,
B17B0261,002,14-06-2007,52,8,1428,,,,,,
B17B0261,002,28-06-2007,47,3,1433,,,,,,
B17B0261,002,14-07-2007,48,4,1432,,,,,,
B17B0261,002,28-07-2007,46,2,1434,,,,,,
B17B0261,002,14-08-2007,48,4,1432,,,,,,
B17B0261,002,28-08-2007,50,6,1430,,,,,,
B17B0261,002,14-09-2007,50,6,1430,,,,,,
B17B0261,002,28-09-2007,49,5,1431,,,,,,
B17B0261,002,14-10-2007,49,5,1431,,,,,,
B17B0261,002,28-10-2007,50,6,1430,,,,,,
B17B0261,002,14-11-2007,40,-4,1440,,,,,,
B17B0261,002,28-11-2007,43,-1,1437,,,,,,
B17B0261,002,14-12-2007,38,-6,1442,,,,,,
B17B0261,002,28-12-2007,42,-2,1438,,,,,,
B17B0261,002,14-01-2008,42,-2,1438,,,,,,
B17B0261,002,28-01-2008,34,-10,1446,,,,,,
B17B0261,002,14-02-2008,38,-6,1442,,,,,,
B17B0261,002,28-02-2008,40,-4,1440,,,,,,
B17B0261,002,14-03-2008,38,-6,1442,,,,,,
B17B0261,002,28-03-2008,34,-10,1446,,,,,,
B17B0261,002,14-04-2008,39,-5,1441,,,,,,
B17B0261,002,28-04-2008,42,-2,1438,,,,,,
B17B0261,002,15-05-2008,50,6,1430,,,,,,
B17B0261,002,28-05-2008,55,11,1425,,,,,,
B17B0261,002,14-06-2008,60,16,1420,,,,,,
B17B0261,002,28-06-2008,65,21,1415,,,,,,
B17B0261,002,14-07-2008,64,20,1416,,,,,,
B17B0261,002,28-07-2008,50,6,1430,,,,,,
B17B0261,002,14-08-2008,51,7,1429,,,,,,
B17B0261,002,28-08-2008,47,3,1433,,,,,,
B17B0261,002,14-09-2008,55,11,1425,,,,,,
B17B0261,002,28-09-2008,50,6,1430,,,,,,
B17B0261,002,14-10-2008,49,5,1431,,,,,,
B17B0261,002,28-10-2008,47,3,1433,,,,,,
B17B0261,002,14-11-2008,40,-4,1440,,,,,,
B17B0261,002,28-11-2008,40,-4,1440,,,,,,
B17B0261,002,14-12-2008,42,-2,1438,,,,,,
B17B0261,002,28-12-2008,45,1,1435,,,,,,
B17B0261,002,14-01-2009,42,-2,1438,,,,,,
B17B0261,002,28-01-2009,41,-3,1439,,,,,,
B17B0261,002,14-02-2009,40,-4,1440,,,,,,
B17B0261,002,28-02-2009,40,-4,1440,,,,,,
B17B0261,002,14-03-2009,40,-4,1440,,,,,,
B17B0261,002,28-03-2009,40,-4,1440,,,,,,
B17B0261,002,14-04-2009,45,1,1435,,,,,,
B17B0261,002,28-04-2009,50,6,1430,,,,,,
B17B0261,002,14-05-2009,53,9,1427,,,,,,
B17B0261,002,28-05-2009,48,4,1432,,,,,,
B17B0261,002,14-06-2009,50,6,1430,,,,,,
B17B0261,002,28-06-2009,58,14,1422,,,,,,
B17B0261,002,14-07-2009,55,11,1425,,,,,,
B17B0261,002,28-07-2009,55,11,1425,,,,,,
B17B0261,002,14-08-2009,65,21,1415,,,,,,
B17B0261,002,28-08-2009,74,30,1406,,,,,,
B17B0261,002,14-09-2009,81,37,1399,,,,,,
B17B0261,002,28-09-2009,94,50,1386,,,,,,
B17B0261,002,14-10-2009,78,34,1402,,,,,,
B17B0261,002,28-10-2009,79,35,1401,,,,,,
B17B0261,002,14-11-2009,67,23,1413,,,,,,
B17B0261,002,28-11-2009,55,11,1425,,,,,,
B17B0261,002,14-12-2009,49,5,1431,,,,,,
B17B0261,002,28-12-2009,40,-4,1440,,,,,,
B17B0261,002,14-01-2010,42,-2,1438,,,,,,
B17B0261,002,28-01-2010,43,-1,1437,,,,,,
B17B0261,002,14-02-2010,40,-4,1440,,,,,,
B17B0261,002,28-02-2010,35,-9,1445,,,,,,
B17B0261,002,14-03-2010,39,-5,1441,,,,,,
B17B0261,002,28-03-2010,42,-2,1438,,,,,,
B17B0261,002,14-04-2010,44,0,1436,,,,,,
B17B0261,002,28-04-2010,48,4,1432,,,,,,
B17B0261,002,14-05-2010,48,4,1432,,,,,,
B17B0261,002,28-05-2010,50,6,1430,,,,,,
B17B0261,002,14-06-2010,63,19,1417,,,,,,
B17B0261,002,28-06-2010,71,27,1409,,,,,,
B17B0261,002,14-07-2010,59,15,1421,,,,,,
B17B0261,002,28-07-2010,67,23,1413,,,,,,
B17B0261,002,14-08-2010,65,21,1415,,,,,,
B17B0261,002,28-08-2010,49,5,1431,,,,,,
B17B0261,002,14-09-2010,50,6,1430,,,,,,
B17B0261,002,28-09-2010,45,1,1435,,,,,,
B17B0261,002,14-10-2010,50,6,1430,,,,,,
B17B0261,002,28-10-2010,44,0,1436,,,,,,
B17B0261,002,14-11-2010,40,-4,1440,,,,,,
B17B0261,002,28-11-2010,42,-2,1438,,,,,,
B17B0261,002,14-12-2010,41,-3,1439,,,,,,
B17B0261,002,28-12-2010,40,-4,1440,,,,,,
B17B0261,002,14-01-2011,40,-4,1440,,,,,,
B17B0261,002,28-01-2011,40,-4,1440,,,,,,
B17B0261,002,14-02-2011,42,-2,1438,,,,,,
B17B0261,002,28-02-2011,41,-3,1439,,,,,,
B17B0261,002,14-03-2011,45,1,1435,,,,,,
B17B0261,002,28-03-2011,49,5,1431,,,,,,
B17B0261,002,14-05-2011,62,18,1418,,,,,,
B17B0261,002,28-05-2011,69,25,1411,,,,,,
B17B0261,002,14-06-2011,77,33,1403,,,,,,
B17B0261,002,28-06-2011,74,30,1406,,,,,,
B17B0261,002,14-07-2011,60,16,1420,,,,,,
B17B0261,002,28-07-2011,52,8,1428,,,,,,
B17B0261,002,14-08-2011,48,4,1432,,,,,,
B17B0261,002,28-08-2011,48,4,1432,,,,,,
B17B0261,002,14-09-2011,40,-4,1440,,,,,,
B17B0261,002,28-09-2011,47,3,1433,,,,,,
B17B0261,002,14-10-2011,41,-3,1439,,,,,,
B17B0261,002,28-10-2011,50,6,1430,,,,,,
B17B0261,002,09-03-2012,44,0,1436,,,,,,
B17B0261,002,10-03-2012,45,1,1435,,,,,,
B17B0261,002,11-03-2012,45,1,1435,,,,,,
B17B0261,002,12-03-2012,45,1,1435,,,,,,
B17B0261,002,13-03-2012,45,1,1435,,,,,,
B17B0261,002,14-03-2012,46,2,1434,,,,,,
B17B0261,002,15-03-2012,46,2,1434,,,,,,
B17B0261,002,16-03-2012,46,2,1434,,,,,,
B17B0261,002,17-03-2012,46,2,1434,,,,,,
B17B0261,002,18-03-2012,46,2,1434,,,,,,
B17B0261,002,19-03-2012,47,3,1433,,,,,,
B17B0261,002,20-03-2012,47,3,1433,,,,,,
B17B0261,002,21-03-2012,48,4,1432,,,,,,
B17B0261,002,22-03-2012,48,4,1432,,,,,,
B17B0261,002,23-03-2012,48,4,1432,,,,,,
B17B0261,002,24-03-2012,48,4,1432,,,,,,
B17B0261,002,25-03-2012,49,5,1431,,,,,,
B17B0261,002,26-03-2012,49,5,1431,,,,,,
B17B0261,002,27-03-2012,49,5,1431,,,,,,
B17B0261,002,28-03-2012,50,6,1430,,,,,,
B17B0261,002,29-03-2012,50,6,1430,,,,,,
B17B0261,002,30-03-2012,50,6,1430,,,,,,
B17B0261,002,31-03-2012,50,6,1430,,,,,,
B17B0261,002,01-04-2012,50,6,1430,,,,,,
B17B0261,002,02-04-2012,50,6,1430,,,,,,
B17B0261,002,03-04-2012,50,6,1430,,,,,,
B17B0261,002,04-04-2012,50,6,1430,,,,,,
B17B0261,002,05-04-2012,51,7,1429,,,,,,
B17B0261,002,06-04-2012,51,7,1429,,,,,,
B17B0261,002,07-04-2012,50,6,1430,,,,,,
B17B0261,002,08-04-2012,51,7,1429,,,,,,
B17B0261,002,09-04-2012,51,7,1429,,,,,,
B17B0261,002,10-04-2012,49,5,1431,,,,,,
B17B0261,002,11-04-2012,48,4,1432,,,,,,
B17B0261,002,12-04-2012,49,5,1431,,,,,,
B17B0261,002,13-04-2012,49,5,1431,,,,,,
B17B0261,002,14-04-2012,48,4,1432,,,,,,
B17B0261,002,15-04-2012,49,5,1431,,,,,,
B17B0261,002,16-04-2012,50,6,1430,,,,,,
B17B0261,002,17-04-2012,50,6,1430,,,,,,
B17B0261,002,18-04-2012,50,6,1430,,,,,,
B17B0261,002,19-04-2012,49,5,1431,,,,,,
B17B0261,002,20-04-2012,50,6,1430,,,,,,
B17B0261,002,21-04-2012,49,5,1431,,,,,,
B17B0261,002,22-04-2012,47,3,1433,,,,,,
B17B0261,002,23-04-2012,47,3,1433,,,,,,
B17B0261,002,24-04-2012,47,3,1433,,,,,,
B17B0261,002,25-04-2012,47,3,1433,,,,,,
B17B0261,002,26-04-2012,47,3,1433,,,,,,
B17B0261,002,27-04-2012,46,2,1434,,,,,,
B17B0261,002,28-04-2012,46,2,1434,,,,,,
B17B0261,002,29-04-2012,46,2,1434,,,,,,
B17B0261,002,30-04-2012,46,2,1434,,,,,,
B17B0261,002,01-05-2012,47,3,1433,,,,,,
B17B0261,002,02-05-2012,48,4,1432,,,,,,
B17B0261,002,03-05-2012,48,4,1432,,,,,,
B17B0261,002,04-05-2012,48,4,1432,,,,,,
B17B0261,002,05-05-2012,49,5,1431,,,,,,
B17B0261,002,06-05-2012,49,5,1431,,,,,,
B17B0261,002,07-05-2012,50,6,1430,,,,,,
B17B0261,002,08-05-2012,50,6,1430,,,,,,
B17B0261,002,09-05-2012,49,5,1431,,,,,,
B17B0261,002,10-05-2012,48,4,1432,,,,,,
B17B0261,002,11-05-2012,47,3,1433,,,,,,
B17B0261,002,12-05-2012,48,4,1432,,,,,,
B17B0261,002,13-05-2012,49,5,1431,,,,,,
B17B0261,002,14-05-2012,49,5,1431,,,,,,
B17B0261,002,15-05-2012,50,6,1430,,,,,,
B17B0261,002,16-05-2012,48,4,1432,,,,,,
B17B0261,002,17-05-2012,49,5,1431,,,,,,
B17B0261,002,18-05-2012,49,5,1431,,,,,,
B17B0261,002,19-05-2012,50,6,1430,,,,,,
B17B0261,002,20-05-2012,50,6,1430,,,,,,
B17B0261,002,21-05-2012,51,7,1429,,,,,,
B17B0261,002,22-05-2012,52,8,1428,,,,,,
B17B0261,002,23-05-2012,53,9,1427,,,,,,
B17B0261,002,24-05-2012,52,8,1428,,,,,,
B17B0261,002,25-05-2012,53,9,1427,,,,,,
B17B0261,002,26-05-2012,54,10,1426,,,,,,
B17B0261,002,27-05-2012,55,11,1425,,,,,,
B17B0261,002,28-05-2012,55,11,1425,,,,,,
B17B0261,002,29-05-2012,56,12,1424,,,,,,
B17B0261,002,30-05-2012,57,13,1423,,,,,,
B17B0261,002,31-05-2012,57,13,1423,,,,,,
B17B0261,002,01-06-2012,51,7,1429,,,,,,
B17B0261,002,02-06-2012,51,7,1429,,,,,,
B17B0261,002,03-06-2012,52,8,1428,,,,,,
B17B0261,002,04-06-2012,51,7,1429,,,,,,
B17B0261,002,05-06-2012,51,7,1429,,,,,,
B17B0261,002,06-06-2012,51,7,1429,,,,,,
B17B0261,002,07-06-2012,50,6,1430,,,,,,
B17B0261,002,08-06-2012,50,6,1430,,,,,,
B17B0261,002,09-06-2012,51,7,1429,,,,,,
B17B0261,002,10-06-2012,51,7,1429,,,,,,
B17B0261,002,11-06-2012,52,8,1428,,,,,,
B17B0261,002,12-06-2012,52,8,1428,,,,,,
B17B0261,002,13-06-2012,53,9,1427,,,,,,
B17B0261,002,14-06-2012,54,10,1426,,,,,,
B17B0261,002,15-06-2012,54,10,1426,,,,,,
B17B0261,002,16-06-2012,53,9,1427,,,,,,
B17B0261,002,17-06-2012,54,10,1426,,,,,,
B17B0261,002,18-06-2012,54,10,1426,,,,,,
B17B0261,002,19-06-2012,53,9,1427,,,,,,
B17B0261,002,20-06-2012,54,10,1426,,,,,,
B17B0261,002,21-06-2012,55,11,1425,,,,,,
B17B0261,002,22-06-2012,52,8,1428,,,,,,
B17B0261,002,23-06-2012,51,7,1429,,,,,,
B17B0261,002,24-06-2012,52,8,1428,,,,,,
B17B0261,002,25-06-2012,48,4,1432,,,,,,
B17B0261,002,26-06-2012,49,5,1431,,,,,,
B17B0261,002,27-06-2012,49,5,1431,,,,,,
B17B0261,002,28-06-2012,49,5,1431,,,,,,
B17B0261,002,29-06-2012,50,6,1430,,,,,,
B17B0261,002,30-06-2012,51,7,1429,,,,,,
B17B0261,002,01-07-2012,52,8,1428,,,,,,
B17B0261,002,02-07-2012,53,9,1427,,,,,,
B17B0261,002,03-07-2012,54,10,1426,,,,,,
B17B0261,002,04-07-2012,54,10,1426,,,,,,
B17B0261,002,05-07-2012,55,11,1425,,,,,,
B17B0261,002,06-07-2012,55,11,1425,,,,,,
B17B0261,002,07-07-2012,56,12,1424,,,,,,
B17B0261,002,08-07-2012,57,13,1423,,,,,,
B17B0261,002,09-07-2012,55,11,1425,,,,,,
B17B0261,002,10-07-2012,55,11,1425,,,,,,
B17B0261,002,11-07-2012,55,11,1425,,,,,,
B17B0261,002,12-07-2012,55,11,1425,,,,,,
B17B0261,002,13-07-2012,55,11,1425,,,,,,
B17B0261,002,14-07-2012,49,5,1431,,,,,,
B17B0261,002,15-07-2012,47,3,1433,,,,,,
B17B0261,002,16-07-2012,49,5,1431,,,,,,
B17B0261,002,17-07-2012,47,3,1433,,,,,,
B17B0261,002,18-07-2012,46,2,1434,,,,,,
B17B0261,002,19-07-2012,44,0,1436,,,,,,
B17B0261,002,20-07-2012,44,0,1436,,,,,,
B17B0261,002,21-07-2012,45,1,1435,,,,,,
B17B0261,002,22-07-2012,46,2,1434,,,,,,
B17B0261,002,23-07-2012,48,4,1432,,,,,,
B17B0261,002,24-07-2012,49,5,1431,,,,,,
B17B0261,002,25-07-2012,50,6,1430,,,,,,
B17B0261,002,26-07-2012,51,7,1429,,,,,,
B17B0261,002,27-07-2012,51,7,1429,,,,,,
B17B0261,002,28-07-2012,51,7,1429,,,,,,
B17B0261,002,29-07-2012,51,7,1429,,,,,,
